@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/sine-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 43'

@attribute 'Spatial Pyramid of Local Binary Patterns8' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns44' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns152' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns4' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns80' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns16' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns116' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns540' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns584' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns412' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns40' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns505' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns27' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns504' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns556' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns440' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns647' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns124' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns548' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns340' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns160' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns76' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns368' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns404' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns106' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns332' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns35' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns110' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns544' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns688' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns52' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns484' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns448' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns376' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns146' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns400' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns171' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns592' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns431' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns99' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
3,3,2,2,3,2,2,9,2,2,2,15,3,12,2,1,15,2,3,2,2,3,2,4,8,1,13,2,3,15,2,1,1,2,2,2,3,2,3,2,1,8,3,bonsai
5,5,4,2,4,2,5,4,3,3,2,15,3,8,2,2,0,2,4,3,2,2,4,7,6,3,10,0,3,8,2,1,1,2,2,1,1,2,4,2,0,7,3,bonsai
7,6,6,2,8,5,6,7,4,3,1,14,3,7,3,4,3,6,4,2,3,2,5,5,3,7,15,0,4,7,2,2,3,5,2,3,3,2,1,2,3,8,2,bonsai
5,3,5,2,4,3,4,9,4,2,1,15,3,9,3,4,8,2,5,2,2,2,3,4,8,5,10,0,4,10,2,2,2,2,5,2,2,2,3,2,1,9,3,chair
6,8,4,2,4,3,6,8,2,2,3,13,3,6,1,4,3,4,3,1,2,1,4,4,7,4,9,0,4,8,2,1,2,4,1,2,2,3,2,3,2,8,2,chair
4,5,3,2,3,2,4,10,3,2,2,15,3,9,2,3,6,3,4,1,3,2,3,3,8,4,12,1,4,10,4,2,3,2,3,2,1,3,3,3,2,8,3,chair
3,2,4,1,2,2,6,8,1,0,0,15,1,6,0,3,4,3,2,0,2,0,0,2,7,2,6,0,1,7,2,0,1,1,0,3,0,1,0,2,0,6,1,chair
6,6,7,2,4,2,5,6,2,2,2,15,2,4,2,4,4,2,7,2,2,1,9,5,5,3,11,0,5,6,2,1,4,2,1,1,3,2,2,2,1,6,2,chair
3,3,3,1,3,1,2,5,1,1,1,15,1,6,1,0,15,0,5,0,0,1,6,3,6,1,10,0,0,12,0,2,0,1,1,0,2,1,1,2,0,6,1,chair
4,5,3,2,4,3,5,5,3,2,2,15,3,9,2,0,10,3,0,3,2,2,6,2,6,3,15,1,4,10,2,1,3,3,3,1,2,1,0,2,3,10,3,chair
7,7,3,2,7,3,7,8,0,2,2,15,2,5,1,7,5,2,4,2,1,2,9,7,8,4,11,0,4,8,2,1,1,3,1,2,3,1,3,2,0,10,1,chair
6,9,7,2,4,3,3,5,2,1,2,15,2,5,5,3,0,1,13,0,4,1,11,3,2,10,6,1,3,7,2,2,1,2,5,1,2,3,0,2,2,6,1,chair
3,3,2,2,5,2,3,0,2,2,1,15,1,0,0,4,7,2,0,1,2,3,0,8,7,0,9,0,1,6,1,0,1,0,0,4,0,1,1,1,1,15,3,chair
10,15,5,3,9,6,7,4,0,3,2,5,3,0,1,0,8,5,3,3,3,2,15,3,4,5,15,1,8,14,4,1,3,8,3,0,12,2,1,2,0,7,2,chair
5,5,4,3,6,4,6,8,0,2,2,13,3,6,3,9,0,5,2,2,4,3,2,3,7,6,14,1,2,11,4,3,2,2,4,6,2,3,2,4,0,10,2,chair
5,5,3,2,6,3,4,9,2,2,2,15,3,8,3,5,0,3,3,1,3,2,5,4,9,4,11,1,3,11,2,1,2,3,5,2,5,3,3,3,3,14,3,chair
3,3,4,2,3,2,4,7,4,1,2,15,2,9,1,2,3,2,3,2,2,1,2,3,8,2,7,1,3,9,2,2,2,2,1,1,1,3,1,3,1,9,1,chair
5,5,6,1,2,1,5,4,4,1,1,15,2,5,1,5,8,1,4,1,2,1,6,5,4,0,10,0,6,5,1,2,2,2,0,2,3,1,1,2,3,3,1,chair
4,3,4,2,3,2,4,8,3,2,2,1,3,2,2,2,9,3,3,1,2,1,4,4,9,1,15,1,5,10,3,2,3,3,0,3,5,3,4,3,2,9,1,chair
4,4,3,2,3,2,3,10,3,0,2,15,2,9,1,2,10,2,3,2,2,2,6,3,11,3,10,1,3,10,3,1,2,3,3,2,3,2,1,2,2,10,3,chair
4,4,3,3,4,4,3,12,2,3,3,15,4,14,3,3,9,3,3,3,3,3,3,2,10,3,13,2,3,12,3,3,4,3,3,3,3,3,3,4,3,10,4,chair
5,5,5,1,4,4,5,9,5,2,2,15,2,9,2,5,9,4,5,3,1,2,5,4,11,1,10,0,7,7,1,2,1,10,1,1,3,1,3,1,0,9,2,chair
4,3,4,2,4,2,4,9,4,2,2,15,3,12,3,6,10,3,3,1,2,2,4,3,10,4,14,1,3,10,4,2,2,1,2,3,1,4,2,4,2,11,4,chair
6,4,5,2,11,2,6,6,6,1,2,13,2,5,1,9,6,2,5,1,2,2,2,3,5,7,15,0,4,8,3,2,1,2,3,4,2,2,1,3,2,6,3,chair
4,4,3,2,5,3,3,10,1,2,3,15,3,8,1,3,6,2,2,2,2,2,3,2,12,4,10,1,2,12,3,2,1,3,3,2,4,3,1,3,2,13,3,chair
4,4,4,1,3,2,4,9,7,2,1,15,2,6,2,6,13,1,2,2,1,1,6,5,7,2,9,0,2,10,1,1,0,2,1,1,1,1,2,1,2,14,2,chair
2,3,2,2,2,3,3,13,2,3,3,15,5,10,2,2,15,3,3,3,3,2,3,3,13,2,15,3,2,15,4,3,1,3,3,2,3,4,3,4,2,14,4,chair
3,4,3,2,4,3,3,12,2,2,2,15,4,12,2,2,12,3,3,2,2,2,3,3,10,4,12,2,3,13,4,2,2,4,1,3,4,4,2,4,2,11,2,chair
3,3,3,1,3,2,3,9,3,2,1,14,2,10,2,2,8,2,3,2,2,1,2,4,5,2,11,0,2,7,2,5,1,1,2,1,0,2,2,2,2,5,1,chair
4,5,3,2,6,5,4,6,1,4,2,14,4,10,3,4,0,4,2,4,4,2,7,2,8,6,12,1,3,15,3,1,1,5,7,5,7,3,1,3,2,15,6,chair
5,4,5,2,3,3,5,9,5,3,2,15,2,3,3,5,6,2,6,4,3,2,4,3,11,1,9,0,2,8,2,2,3,3,1,2,3,2,2,2,3,11,1,chair
4,3,7,2,3,2,3,5,6,2,2,15,2,4,4,0,6,2,11,0,3,2,4,5,5,0,8,0,0,6,2,3,2,1,0,0,1,2,1,3,3,4,2,chair
5,4,6,2,5,4,4,7,5,3,2,15,4,10,5,1,6,4,7,2,5,3,1,4,6,6,13,2,3,10,2,2,1,3,3,3,2,2,1,4,14,9,3,chair
6,4,5,2,9,2,6,5,2,3,1,15,2,4,1,5,0,2,4,3,2,3,3,5,4,5,12,0,4,5,1,1,2,2,4,1,2,1,1,2,1,6,3,chair
4,2,3,2,2,2,6,9,3,2,1,15,3,9,2,4,9,2,2,1,2,1,3,4,6,0,12,0,0,9,2,2,2,1,0,2,1,3,1,4,3,7,2,chair
7,7,4,2,9,3,6,4,3,1,3,15,2,6,1,4,9,2,4,1,1,3,5,3,5,10,12,0,3,7,1,1,2,3,5,2,1,1,1,1,2,6,2,chair
3,5,2,1,1,2,4,8,3,2,2,10,2,8,1,4,15,2,3,2,1,1,6,3,10,0,6,1,2,15,2,1,1,3,0,1,2,1,1,2,1,12,2,chair
2,2,1,1,1,1,2,11,0,1,2,15,1,5,0,1,15,1,2,2,0,1,2,3,11,0,4,1,2,15,1,1,2,2,1,0,2,2,1,1,0,15,0,chair
4,3,3,1,5,1,4,7,3,2,1,12,2,6,1,4,5,1,3,1,1,1,3,5,5,3,12,0,2,8,2,1,2,2,1,2,1,2,1,1,0,7,2,chair
3,3,2,2,2,3,5,8,3,10,1,15,3,8,1,5,6,7,2,1,1,1,4,7,9,3,13,1,2,10,4,0,1,2,2,6,2,2,5,1,0,12,2,chair
4,6,4,2,3,2,4,7,4,2,2,15,2,7,1,4,7,2,3,1,2,2,5,3,8,2,15,1,5,8,2,2,1,2,0,2,3,2,1,3,1,10,2,chair
4,4,4,2,3,3,4,10,2,5,2,15,2,5,2,4,0,3,2,2,2,2,6,4,9,3,12,1,3,9,2,1,2,3,3,3,4,2,3,1,1,11,2,chair
5,4,4,2,5,2,5,5,5,1,2,15,2,8,1,4,6,1,1,3,2,2,4,3,7,4,11,0,3,9,1,1,2,3,2,0,3,2,1,3,1,8,2,chair
6,5,5,2,4,5,8,5,1,3,2,15,3,3,2,8,0,3,5,1,7,1,4,6,3,4,8,1,3,9,2,1,1,2,8,2,2,1,1,3,1,8,2,chair
4,4,3,2,4,3,3,6,3,2,2,15,3,6,1,3,0,2,3,3,3,1,4,3,6,3,14,1,2,13,2,1,8,2,4,1,1,2,2,2,2,14,2,chair
5,5,3,2,4,3,7,8,1,3,2,11,2,5,2,9,6,3,4,1,2,1,4,4,7,3,15,1,2,10,3,2,1,4,1,3,3,3,1,2,1,9,2,chair
6,5,4,1,6,3,4,5,0,2,2,15,2,6,2,0,7,2,4,1,3,1,5,5,7,15,12,0,2,8,1,1,0,3,8,0,0,2,0,2,2,5,1,chair
5,4,5,3,7,4,5,7,3,3,4,15,3,8,10,3,3,3,13,0,4,2,6,7,6,7,11,1,4,7,2,9,2,4,5,1,4,3,3,4,1,5,2,chair
3,4,3,1,3,2,1,3,2,4,1,8,1,3,4,1,15,1,6,0,2,0,15,9,5,4,7,0,4,15,0,1,0,1,1,1,10,1,2,1,2,15,0,chair
4,4,4,1,4,2,2,8,3,3,1,15,2,9,2,2,9,1,5,2,2,1,7,4,4,1,15,0,2,7,1,1,2,2,1,1,2,2,2,3,1,7,2,chair
3,2,3,1,2,2,3,10,1,1,1,15,2,9,2,2,7,1,2,2,1,2,4,2,5,2,10,0,2,13,1,2,1,2,2,0,2,1,1,2,0,12,2,chair
5,5,5,2,3,3,4,9,1,3,1,7,3,4,2,4,9,3,3,7,2,1,2,6,6,0,15,0,2,12,2,2,2,5,0,3,1,2,2,2,1,6,4,chair
4,7,4,1,4,2,3,5,4,2,2,15,2,3,2,2,0,2,7,2,2,1,6,2,3,8,10,1,6,9,2,1,2,3,5,2,3,2,1,2,2,9,1,chair
4,5,4,2,3,3,5,12,4,4,2,4,3,1,2,4,14,2,2,1,3,2,8,8,10,4,3,1,2,10,3,0,2,3,2,2,6,3,4,3,3,12,1,chair
5,5,4,2,5,3,4,8,4,3,2,15,3,7,2,1,8,3,5,2,2,3,5,6,8,2,13,1,3,9,3,3,2,3,1,1,2,3,3,3,2,9,3,chair
6,10,3,2,5,2,4,8,4,2,3,15,3,8,3,4,5,2,4,3,2,2,15,5,10,3,15,0,12,8,2,2,1,4,1,1,4,1,2,2,2,9,3,chair
2,4,2,3,1,3,2,15,2,2,3,14,4,15,3,2,15,3,3,2,3,1,4,1,14,2,15,3,2,15,4,3,3,3,3,3,4,5,3,4,2,15,4,chair
8,6,6,2,15,3,6,5,6,2,2,8,3,1,2,7,5,2,7,2,2,4,11,7,7,2,9,0,4,8,2,2,1,3,1,3,5,1,2,2,2,12,4,chair
6,6,4,2,4,3,9,8,3,3,1,15,1,5,3,8,2,4,6,1,3,2,3,9,8,5,10,0,2,6,1,1,1,2,3,3,1,1,2,1,1,8,1,chair
5,5,4,1,3,2,6,5,5,1,1,15,2,4,1,6,5,2,6,0,1,1,6,6,3,1,10,0,2,6,1,1,1,1,1,1,2,1,2,1,2,5,1,chair
3,2,4,2,3,2,2,5,5,1,3,15,4,8,2,3,15,1,3,4,2,2,2,1,2,4,13,2,2,14,3,2,0,2,2,3,1,2,2,2,1,6,6,chair
4,3,7,2,3,2,5,13,2,3,1,14,2,8,2,5,5,2,6,1,3,2,2,5,9,2,11,0,2,9,1,2,2,2,4,1,2,1,3,2,0,12,2,chair
5,3,10,2,3,4,4,8,12,4,2,15,3,9,3,4,0,3,5,2,6,1,2,4,5,10,14,1,3,10,3,3,3,3,15,0,2,3,3,3,12,9,3,chair
6,5,3,2,5,3,11,8,1,6,2,15,3,7,3,14,3,5,5,1,2,1,4,13,9,2,6,0,3,9,3,3,0,2,1,5,2,2,5,3,0,11,1,chair
4,4,4,1,3,2,5,7,3,3,1,7,2,3,1,14,11,2,4,1,1,0,5,7,6,1,15,0,3,8,1,1,1,1,0,8,2,2,2,2,0,8,2,chair
3,3,2,1,3,1,3,6,2,1,1,15,1,4,1,2,10,1,2,1,1,1,3,3,7,2,12,0,3,8,1,1,1,1,1,0,1,1,1,1,1,7,1,airplanes
4,4,3,1,5,2,2,7,1,0,0,15,2,7,1,1,2,1,3,0,1,1,5,2,8,3,10,0,1,10,1,0,1,1,1,0,1,2,1,3,0,12,1,airplanes
3,1,4,1,1,1,3,3,2,0,2,11,1,13,1,2,7,0,4,0,1,2,3,4,2,0,7,0,0,6,1,0,0,1,0,0,2,1,1,1,0,2,0,airplanes
3,1,3,1,0,1,3,7,2,1,0,15,2,5,2,2,6,1,4,0,1,0,3,3,4,0,6,0,0,8,1,1,1,1,0,1,1,1,0,2,1,6,0,airplanes
3,3,2,1,4,1,2,6,2,3,1,15,1,4,1,2,5,1,2,1,1,1,4,8,11,2,11,0,2,7,1,1,0,1,1,1,1,2,1,1,1,15,1,airplanes
4,3,4,1,5,2,4,5,4,2,1,11,2,9,2,2,9,1,3,1,2,2,4,5,6,4,15,0,1,11,1,2,0,2,2,1,3,2,1,2,1,6,3,airplanes
4,3,4,1,3,1,4,6,1,1,1,15,1,7,2,1,7,1,6,1,1,1,3,5,3,3,13,0,3,9,0,2,1,1,1,1,1,1,0,2,0,4,1,airplanes
3,0,3,1,2,1,3,7,1,1,0,15,1,3,2,1,9,1,4,0,1,0,5,4,6,0,7,0,0,11,1,1,0,1,0,0,0,2,0,2,1,7,1,airplanes
3,3,2,1,3,2,3,6,1,1,0,15,1,9,2,2,4,1,3,1,4,1,3,2,5,3,8,0,4,6,1,1,1,1,1,1,1,2,1,2,1,5,1,airplanes
3,3,3,1,3,1,3,8,2,1,1,15,2,5,1,2,2,1,4,0,2,0,3,4,6,0,8,0,0,8,1,1,2,1,0,1,1,2,0,3,1,6,0,airplanes
2,3,2,1,3,1,3,10,1,0,1,15,1,4,1,0,5,1,2,0,1,1,4,3,8,0,9,0,0,8,0,1,2,1,1,0,1,1,0,1,0,8,1,airplanes
3,2,3,1,0,2,3,4,1,2,1,15,2,9,2,0,3,3,5,0,1,0,3,5,6,0,5,0,0,7,1,1,1,2,0,0,2,1,1,2,1,8,1,airplanes
4,6,2,1,4,1,3,7,1,0,1,15,1,5,0,0,0,1,4,1,0,0,5,3,8,1,9,0,3,8,0,0,0,1,1,0,1,0,1,1,0,10,1,airplanes
4,3,5,0,1,1,5,2,1,1,1,15,1,6,0,1,2,0,5,0,0,0,3,6,4,0,8,0,1,8,1,0,0,1,0,0,1,0,1,0,2,6,1,airplanes
2,1,3,1,0,3,3,7,0,1,1,7,1,4,3,0,8,1,3,0,4,0,0,3,5,0,11,0,0,9,1,2,1,0,0,1,0,2,1,2,1,7,1,airplanes
4,5,4,0,1,1,5,4,2,0,1,15,1,8,1,2,1,1,4,0,1,0,5,5,3,0,6,0,0,4,1,1,1,1,0,0,0,1,0,2,0,4,0,airplanes
2,1,3,1,1,1,2,6,2,1,0,15,1,8,2,1,2,1,3,0,1,0,0,3,4,1,5,0,2,7,1,2,1,0,0,1,0,2,0,2,1,4,0,airplanes
3,2,3,1,0,2,4,4,2,1,1,7,1,3,1,2,10,1,3,0,1,0,2,4,5,0,8,1,0,10,1,1,1,1,0,0,1,1,1,1,0,6,1,airplanes
3,2,4,1,2,1,4,6,3,0,1,15,1,6,0,2,1,1,4,0,1,1,3,5,8,0,7,0,0,7,1,1,2,1,1,0,2,1,0,2,0,10,1,airplanes
2,1,2,1,1,1,2,7,0,1,0,15,1,2,2,1,6,0,3,0,1,0,4,4,5,0,9,0,0,6,1,1,0,1,0,0,1,1,0,2,0,5,2,airplanes
5,3,4,1,3,1,3,2,6,0,0,15,1,4,0,7,3,0,4,0,1,0,5,3,3,1,8,0,1,8,0,0,1,1,0,1,1,1,0,1,2,7,1,airplanes
3,2,3,1,2,2,3,5,2,1,1,15,2,4,1,2,7,1,3,0,2,1,2,2,6,0,6,0,0,10,1,1,2,3,0,1,3,2,2,2,1,8,1,airplanes
3,4,3,1,1,1,2,9,1,1,1,15,1,2,1,1,1,1,2,0,1,0,3,3,8,0,5,0,2,7,1,1,2,1,0,0,1,1,1,2,0,11,0,airplanes
3,1,3,1,1,1,3,6,3,1,1,11,1,8,2,3,6,1,4,0,1,1,2,4,5,0,8,0,0,8,2,1,0,1,0,0,0,2,1,1,0,4,0,airplanes
3,1,4,1,2,2,2,4,2,0,0,15,1,4,1,0,7,1,4,0,2,0,2,3,4,0,8,0,0,8,1,0,1,2,0,0,1,1,0,1,0,6,1,airplanes
3,3,2,1,3,1,2,5,1,1,1,15,2,6,1,0,4,3,4,0,1,1,4,1,7,3,15,0,2,7,0,0,2,1,0,0,1,1,1,1,0,7,1,airplanes
2,2,3,1,0,2,3,6,1,2,1,15,2,1,1,0,8,2,3,0,1,0,2,4,8,0,4,0,0,8,1,1,1,3,0,2,1,1,2,2,0,7,0,airplanes
3,3,3,1,3,1,4,4,3,1,1,15,2,7,1,4,5,1,4,2,2,1,1,5,4,4,11,0,3,8,1,1,1,1,1,2,1,1,2,1,1,6,1,airplanes
3,3,4,1,3,2,3,4,2,1,1,8,1,2,1,2,7,1,6,1,2,0,1,4,4,2,15,0,2,6,1,1,0,1,1,0,0,1,1,1,0,6,2,airplanes
2,2,2,1,2,1,3,8,2,1,1,7,2,3,1,2,6,1,3,1,1,0,3,4,6,0,15,0,1,8,1,0,1,1,0,0,1,1,1,1,0,5,2,airplanes
3,3,3,1,2,1,3,6,2,1,1,15,1,5,1,3,5,1,3,0,1,1,3,4,8,0,11,0,1,6,1,2,0,2,0,0,0,1,1,1,1,9,1,airplanes
3,2,4,2,1,2,4,4,1,1,1,15,1,2,2,3,5,3,4,0,1,0,3,5,5,0,7,0,0,7,2,1,1,3,0,0,1,2,1,1,0,5,0,airplanes
3,3,2,1,4,2,3,4,1,0,1,9,2,8,1,2,9,1,2,2,1,2,3,3,4,6,15,0,2,9,2,1,1,3,3,0,4,2,1,2,1,5,2,airplanes
3,2,4,2,2,1,2,8,3,1,1,15,2,9,2,1,7,1,4,0,3,2,4,3,6,1,13,0,1,8,2,2,1,1,1,1,1,2,1,3,1,7,2,airplanes
3,3,3,1,3,1,2,3,2,2,1,12,2,8,1,2,6,1,3,1,1,1,3,4,8,1,12,0,1,8,1,1,0,1,1,1,1,1,2,1,0,9,2,airplanes
5,4,5,1,4,1,3,2,1,2,1,13,1,4,1,2,3,1,6,0,0,1,7,4,9,1,15,0,0,6,2,0,0,2,0,0,2,1,2,0,0,7,1,airplanes
3,2,4,1,1,1,2,6,1,1,1,15,1,9,0,0,6,1,4,0,1,1,3,4,6,0,8,0,0,8,1,0,1,1,0,1,2,1,0,1,1,8,1,airplanes
2,2,3,1,2,1,2,10,2,0,1,15,1,8,1,2,9,1,4,1,0,1,1,3,7,3,11,0,4,8,1,1,0,1,2,1,0,1,0,1,0,6,2,airplanes
4,4,4,1,3,1,4,6,5,1,1,12,1,5,0,2,10,2,2,0,1,1,4,3,5,0,15,0,0,9,1,0,1,2,0,0,2,0,0,1,1,8,1,airplanes
4,4,4,1,3,2,5,6,2,2,1,14,1,5,1,3,4,1,6,1,1,1,6,6,7,1,15,0,1,7,1,1,2,2,0,1,3,1,2,1,1,8,1,airplanes
3,2,3,1,0,3,4,6,1,1,1,15,2,4,2,1,6,3,4,0,2,0,5,6,6,0,7,0,0,8,2,2,0,5,0,0,2,1,2,1,2,7,0,airplanes
2,2,2,2,0,1,2,8,0,1,2,0,2,0,1,1,6,2,2,0,0,0,4,2,9,0,7,0,0,8,1,1,1,2,0,0,2,1,1,3,0,9,1,airplanes
3,2,4,1,0,1,3,5,1,1,0,15,1,4,2,1,4,1,7,0,1,1,2,6,4,0,5,0,0,6,1,2,1,1,0,1,2,1,1,1,0,4,1,airplanes
3,4,4,1,2,0,3,5,2,0,0,8,1,1,1,1,6,0,4,0,1,0,6,4,4,0,12,0,0,7,0,0,0,0,0,0,1,1,0,1,1,4,1,airplanes
5,5,4,1,5,2,4,4,1,2,2,15,2,6,1,0,6,2,4,1,3,1,5,4,4,2,14,0,5,8,1,1,4,2,0,0,2,1,1,3,1,5,2,airplanes
3,3,3,1,2,1,3,7,2,2,1,15,2,6,2,2,4,1,3,1,2,0,2,3,6,2,9,0,4,8,2,2,1,1,0,1,1,1,2,3,1,9,1,airplanes
3,2,3,2,1,1,3,6,1,1,1,15,2,9,2,1,5,1,4,0,2,1,3,4,6,0,6,0,0,9,2,2,0,1,0,0,1,3,1,2,1,6,1,airplanes
3,4,4,1,3,2,3,6,0,1,1,15,2,8,1,1,6,1,4,1,2,1,4,4,5,3,13,0,4,8,1,1,1,1,1,0,2,1,1,1,0,6,2,airplanes
3,3,2,1,4,1,1,5,1,1,1,15,1,8,1,0,6,1,3,1,0,1,5,3,6,5,12,0,2,7,1,0,0,1,1,0,2,1,1,1,0,6,1,airplanes
4,2,5,1,0,1,4,4,3,1,1,15,1,3,1,2,6,1,6,0,1,0,7,5,3,0,6,0,0,7,1,0,0,1,0,0,1,1,1,1,0,6,1,airplanes
3,3,2,1,3,1,2,8,0,2,1,12,1,8,1,1,2,1,1,0,1,1,4,2,8,2,9,0,3,7,1,1,1,1,0,0,1,1,0,1,0,8,1,airplanes
3,2,5,1,1,2,3,5,2,1,1,15,1,6,2,0,10,1,6,1,3,1,1,3,8,1,9,0,1,8,1,2,0,1,0,1,0,1,2,1,0,7,2,airplanes
3,3,3,1,3,1,2,6,1,2,0,15,1,8,1,0,7,1,4,1,1,0,1,4,4,4,13,0,2,7,1,1,1,1,2,0,1,1,1,1,0,6,2,airplanes
3,3,3,1,0,2,3,7,4,0,1,14,2,6,1,3,3,1,2,0,2,0,3,2,6,0,7,0,0,9,2,1,1,3,0,1,1,2,1,2,2,5,0,airplanes
3,3,4,2,3,2,3,5,2,1,1,15,2,9,2,2,7,1,5,1,2,2,1,4,4,3,15,0,4,8,1,2,2,1,2,1,1,2,1,2,1,5,2,airplanes
4,4,4,1,3,2,4,3,2,2,1,13,1,5,1,1,8,1,5,1,1,1,4,4,5,2,14,0,3,7,1,1,0,1,1,0,1,1,1,1,1,5,1,airplanes
2,2,4,0,1,1,3,4,3,0,1,15,1,9,1,2,2,0,4,0,1,0,2,5,3,0,6,0,1,7,0,0,0,1,0,0,0,1,0,1,1,4,0,airplanes
4,3,4,1,4,2,3,13,2,1,1,15,3,8,2,1,4,2,4,1,2,1,3,3,6,4,10,0,2,8,1,2,1,2,3,1,2,1,1,5,0,8,1,airplanes
3,1,4,1,2,1,2,5,2,1,0,15,1,6,1,0,4,0,4,0,1,1,2,2,6,0,6,0,0,7,0,1,1,0,0,0,1,0,0,1,0,6,1,airplanes
2,3,2,1,1,3,3,6,0,1,1,15,2,8,1,0,7,1,3,0,4,0,3,4,4,0,9,0,0,9,2,2,2,1,0,0,2,2,1,1,3,5,2,airplanes
2,2,3,1,1,1,2,8,2,2,1,13,2,9,1,0,6,1,4,0,1,1,3,3,8,0,10,0,0,9,1,1,1,1,0,1,1,2,1,2,0,10,1,airplanes
3,2,4,1,1,1,4,3,3,2,1,13,1,6,1,1,6,2,5,0,1,1,3,5,8,0,9,0,0,8,2,0,1,2,0,1,2,1,2,1,2,5,1,airplanes
4,5,3,1,5,3,2,6,2,1,1,11,1,7,2,2,2,1,3,2,3,2,10,2,7,2,7,0,2,7,1,1,1,3,1,1,7,1,2,2,2,11,1,airplanes
3,2,3,1,3,1,2,6,2,2,1,13,2,7,2,1,7,1,5,0,1,1,4,3,6,1,12,0,0,9,1,1,1,1,0,1,2,1,0,2,1,7,2,airplanes
3,4,3,1,3,2,2,7,3,2,1,15,2,9,2,2,6,1,3,1,2,1,3,2,6,0,14,0,2,9,2,1,3,2,0,1,1,2,1,2,1,8,2,airplanes
4,2,4,1,4,2,3,7,4,1,0,10,2,5,2,3,4,1,4,0,3,1,3,4,8,0,11,0,0,9,2,1,2,1,0,2,0,2,1,2,2,13,1,airplanes
2,1,3,1,1,2,3,4,0,1,1,15,1,2,1,0,7,3,5,0,1,0,1,3,5,0,10,0,0,8,1,1,0,2,0,0,2,1,1,1,1,7,1,airplanes
3,4,3,1,3,2,2,7,3,1,1,7,2,6,2,2,4,2,3,1,3,1,4,3,7,0,14,1,2,11,2,1,2,2,1,2,2,2,1,2,3,7,2,airplanes
3,3,3,1,2,1,3,5,3,1,2,15,2,7,2,2,8,1,3,1,1,1,2,4,5,1,9,0,1,8,2,1,2,2,0,0,2,1,2,2,1,7,2,airplanes
3,3,3,1,2,1,3,3,3,1,0,15,1,12,1,2,4,1,5,0,1,1,0,4,5,2,9,0,3,7,2,1,1,0,0,1,0,1,1,1,0,6,1,airplanes
3,2,4,1,2,1,4,6,3,1,1,11,2,5,1,3,5,1,4,0,1,1,3,4,7,0,10,0,0,8,1,1,0,1,0,0,1,1,1,1,0,8,2,airplanes
2,1,4,1,0,1,2,4,1,2,1,0,1,15,0,1,7,1,5,0,1,0,2,4,7,0,7,0,0,9,1,0,0,0,0,0,1,0,2,1,0,6,0,airplanes
