@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 61'

@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns399' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns139' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns540' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns111' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns549' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns405' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns153' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns103' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns513' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns543' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns0' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns26' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns147' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns39' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns175' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns471' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns21' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns468' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns541' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns75' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns123' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns9' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns363' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns67' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns535' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns431' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns391' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns32' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns571' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns359' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns25' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns324' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns503' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns401' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns327' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns6' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns355' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns24' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns397' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns332' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns134' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns411' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns507' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns360' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns108' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns404' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns472' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns117' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns14' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns402' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns545' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns403' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns504' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns7' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
1,0,1,1,10,1,9,0,2,0,3,3,0,8,1,1,0,9,0,1,1,0,0,0,7,15,1,0,3,2,1,2,15,2,1,0,9,1,10,12,2,1,1,0,1,15,7,1,0,4,12,8,15,7,3,1,0,1,0,15,0,bonsai
1,1,1,0,7,0,7,1,0,0,1,1,1,15,0,1,0,7,1,1,1,1,0,1,6,11,1,0,1,1,1,1,7,1,1,2,6,1,7,5,1,1,1,0,1,9,15,0,0,1,9,7,15,10,1,1,1,1,1,7,1,bonsai
1,1,1,1,7,1,5,1,0,1,1,1,1,11,0,0,0,9,1,0,2,1,1,1,11,8,2,0,1,2,1,2,10,1,2,1,9,1,8,11,2,2,1,1,1,8,15,0,1,2,13,5,15,11,2,1,2,2,2,12,1,bonsai
1,1,4,2,15,1,10,2,0,1,1,0,0,3,1,3,0,11,1,1,0,0,0,1,10,15,1,0,1,1,1,1,15,1,1,0,8,1,14,4,4,0,1,0,0,11,4,1,0,2,10,12,10,9,0,1,1,0,1,11,1,bonsai
0,0,0,0,0,0,15,0,2,0,0,15,1,5,1,2,0,4,0,0,1,0,1,0,6,12,1,0,4,0,0,2,0,1,0,1,15,0,7,15,0,0,0,0,0,0,6,0,0,2,8,1,0,3,9,0,0,4,0,6,0,bonsai
2,2,2,2,11,2,11,2,1,1,1,1,1,15,1,2,1,11,1,2,2,1,2,1,11,15,2,1,1,2,2,1,15,1,2,1,9,1,9,13,2,1,1,2,1,15,10,1,2,2,12,10,9,15,1,2,2,2,1,12,1,bonsai
1,1,0,0,4,0,5,0,0,1,1,2,2,14,1,1,1,8,1,0,2,0,1,1,11,8,2,0,2,2,1,3,6,2,1,1,13,1,10,11,0,1,1,1,1,7,15,1,0,3,11,4,15,9,2,1,0,0,0,13,1,bonsai
2,2,2,3,9,3,6,2,0,1,2,0,2,8,1,0,1,11,2,0,2,0,0,1,5,13,2,1,1,2,2,2,11,2,2,0,12,1,15,8,3,5,1,1,1,15,9,2,1,2,12,9,15,15,2,2,1,3,1,11,2,bonsai
1,1,1,0,8,0,6,0,0,1,2,0,1,15,1,2,0,6,1,1,1,1,2,1,7,14,2,0,1,1,1,1,8,1,1,2,11,1,6,8,2,2,1,1,1,13,15,1,0,1,9,4,15,11,1,1,1,2,1,8,1,bonsai
1,1,1,0,4,0,9,1,1,1,0,0,0,13,0,2,1,6,1,1,2,1,2,1,8,13,2,0,0,2,1,0,7,1,1,1,9,1,8,8,1,2,1,1,1,7,12,0,1,2,8,3,11,9,0,1,1,3,1,8,1,bonsai
2,2,2,1,6,3,9,3,1,1,0,1,4,15,2,1,1,11,1,2,3,2,3,1,6,15,3,1,1,4,2,3,10,3,3,1,15,1,12,11,2,2,2,1,1,8,15,1,0,2,9,9,15,15,1,1,2,2,1,12,2,bonsai
2,2,3,3,15,3,11,3,1,2,1,2,2,8,1,2,2,13,2,2,2,2,3,2,10,14,3,1,1,2,2,2,15,1,2,1,14,1,13,11,2,2,2,2,1,14,10,2,2,3,10,14,7,8,1,2,2,3,1,13,1,bonsai
1,1,1,1,10,0,12,1,1,1,1,1,1,14,1,1,1,9,1,1,1,1,1,1,10,15,2,0,1,1,1,1,11,1,1,1,7,1,8,8,2,1,1,0,1,15,15,1,0,2,9,7,12,15,1,1,2,1,1,10,1,bonsai
1,0,1,0,8,0,8,1,2,0,1,1,0,15,0,0,0,4,0,0,1,0,0,0,3,11,0,1,1,1,1,0,8,0,0,0,10,0,6,4,1,1,0,1,0,11,13,0,0,1,5,5,15,12,1,1,1,1,0,5,0,bonsai
4,3,3,4,8,3,13,3,1,2,2,1,4,6,1,4,1,12,2,3,4,3,3,2,10,15,3,1,1,4,3,3,15,4,3,3,15,1,9,14,2,2,2,3,1,13,4,2,1,3,13,11,8,2,1,1,1,3,1,10,1,bonsai
2,3,2,2,10,2,15,2,4,1,1,4,4,3,1,2,1,13,1,1,3,1,3,2,14,15,3,0,2,4,4,3,12,4,2,3,15,1,12,12,2,3,2,4,1,13,4,2,1,3,13,10,10,3,1,2,2,4,3,13,2,bonsai
2,2,4,4,15,2,12,2,0,1,2,1,1,5,1,3,1,11,1,3,1,2,0,1,6,14,2,1,2,1,1,2,14,2,2,2,14,1,12,10,4,2,1,1,1,15,11,2,1,3,10,12,7,4,2,1,2,4,1,11,1,bonsai
1,1,0,1,6,2,6,2,0,1,0,1,1,15,0,2,1,9,1,1,2,1,3,1,10,8,1,2,1,3,1,1,7,2,2,0,12,1,9,11,1,0,1,1,1,9,15,1,1,1,14,12,15,10,2,1,1,2,1,11,1,bonsai
0,0,0,0,4,0,3,0,2,0,1,2,0,15,0,0,0,3,0,0,1,0,0,0,3,9,0,0,1,1,0,0,10,1,0,0,3,0,3,1,0,0,0,0,0,12,15,1,0,0,5,6,15,9,3,0,0,0,0,2,0,bonsai
2,2,1,2,12,0,11,0,1,1,1,3,4,6,1,3,1,9,1,1,3,1,2,1,15,13,3,0,2,3,3,3,11,3,2,3,10,1,10,15,3,3,1,2,1,13,5,0,1,3,12,5,5,5,2,1,2,3,2,14,1,bonsai
3,3,2,3,13,2,9,2,1,1,1,1,3,4,2,1,1,12,2,2,2,2,3,1,15,14,4,1,2,3,3,4,14,4,3,2,13,1,10,13,3,3,2,3,1,14,7,1,1,4,15,11,6,4,2,1,1,3,2,12,2,bonsai
1,1,1,1,9,1,7,1,0,1,1,1,1,13,0,1,1,9,1,1,2,1,2,1,10,13,2,0,1,3,1,2,9,1,1,1,14,1,10,11,1,2,1,2,1,12,15,1,0,2,11,7,10,9,1,1,0,1,0,12,1,bonsai
1,1,1,1,10,1,11,1,2,1,2,1,1,9,2,1,1,10,1,1,1,1,1,1,9,15,1,0,1,1,1,1,8,1,1,1,9,1,9,10,2,1,1,1,1,15,7,0,1,0,10,8,9,10,1,1,0,1,1,10,1,bonsai
2,1,2,1,14,2,10,1,4,0,1,3,1,13,1,0,1,10,1,0,2,0,1,1,7,15,2,0,2,2,1,0,13,1,1,0,11,1,11,11,3,1,1,0,1,15,12,1,1,2,12,11,14,13,1,1,2,1,2,12,1,bonsai
4,4,3,4,12,4,12,3,2,1,1,2,3,1,1,4,1,13,2,4,4,3,4,1,12,13,4,1,2,5,4,3,15,4,4,3,15,1,13,13,2,5,1,4,1,14,4,1,1,3,12,13,3,2,2,1,1,4,2,11,2,bonsai
2,2,2,2,12,1,11,2,5,1,1,6,4,4,2,2,1,12,1,1,2,1,3,1,11,15,4,1,4,2,2,4,15,2,2,3,15,1,10,15,3,3,1,3,1,14,1,1,1,4,12,10,5,2,4,1,1,2,1,15,1,bonsai
2,2,2,2,12,2,10,2,1,1,1,1,3,4,1,2,1,11,2,2,2,2,3,2,15,14,3,1,2,3,2,4,13,2,2,2,12,1,11,15,3,2,1,3,1,14,4,2,1,4,13,9,7,3,1,1,1,3,2,14,2,bonsai
4,4,4,3,15,4,14,4,1,1,2,2,3,4,2,4,1,15,2,4,3,4,4,2,14,15,4,1,2,4,3,3,14,4,4,4,12,1,11,15,4,2,2,3,2,14,3,2,1,3,13,15,8,4,2,2,2,3,2,15,2,bonsai
2,2,1,2,9,1,8,1,0,1,0,1,2,10,0,3,1,12,2,2,2,1,2,2,13,15,3,1,1,2,2,1,14,2,3,1,11,1,11,11,3,3,2,2,1,15,12,1,3,3,15,8,11,9,1,1,1,2,2,9,2,bonsai
3,3,3,4,13,3,12,4,2,1,1,2,3,4,2,3,1,12,2,3,3,2,3,2,12,14,3,1,1,3,4,3,15,5,3,2,11,1,10,13,3,3,2,4,1,14,5,1,1,3,12,12,7,5,1,2,2,3,3,13,2,bonsai
3,2,2,2,13,1,11,1,1,1,1,2,3,4,1,3,1,13,2,2,3,1,3,2,15,13,3,1,2,3,3,3,10,3,2,0,9,1,15,11,2,3,2,2,1,15,4,1,1,3,13,11,9,6,2,2,1,2,2,10,1,bonsai
3,3,3,2,10,2,11,3,0,1,1,1,2,6,1,2,1,12,2,2,3,2,3,2,14,13,3,1,1,4,3,2,10,3,2,2,14,2,15,12,2,2,2,3,1,15,10,2,1,3,15,11,10,5,1,2,2,3,2,14,2,bonsai
2,2,1,2,2,0,6,0,2,1,0,3,2,11,1,1,1,11,1,1,2,1,1,2,9,9,2,0,2,2,2,2,15,1,2,1,10,1,12,10,0,1,1,2,1,5,10,0,0,3,13,5,15,7,1,2,0,2,0,11,1,bonsai
2,2,1,1,11,1,9,2,0,1,1,7,2,5,1,1,1,9,1,2,2,2,3,1,12,15,3,1,6,3,2,2,13,2,2,2,12,1,13,15,1,2,1,2,1,15,5,1,1,2,15,5,9,8,5,1,2,2,1,13,1,bonsai
1,1,1,1,5,0,6,0,1,0,0,1,1,15,1,1,0,5,1,1,1,0,1,1,7,11,1,0,1,2,1,1,6,1,1,1,13,1,5,10,1,0,1,1,1,8,15,0,1,2,8,3,15,11,0,1,1,1,1,8,1,bonsai
1,1,0,0,4,0,9,0,2,0,0,1,0,15,1,1,0,5,1,0,1,1,0,1,3,10,1,0,1,2,1,2,9,2,1,2,10,0,7,5,0,1,0,2,0,4,15,0,1,3,9,3,15,6,1,0,0,1,0,12,1,bonsai
2,1,3,1,11,1,13,2,1,1,1,1,1,5,1,1,1,11,1,1,2,1,1,1,13,15,2,1,1,1,2,1,13,1,1,1,12,1,10,8,1,2,1,1,1,15,10,1,1,2,10,11,9,9,1,2,1,2,2,12,1,chair
1,1,1,1,11,1,7,1,1,1,1,1,1,10,1,2,0,10,1,2,0,1,1,2,10,14,1,1,1,1,0,0,10,0,2,1,10,1,10,13,3,0,1,1,1,15,12,1,0,0,6,10,13,8,1,1,1,2,2,7,1,chair
2,1,1,2,11,2,14,2,2,1,2,2,1,6,2,1,1,11,1,2,1,2,0,1,5,15,1,1,2,0,2,1,12,2,2,2,12,1,8,14,1,2,1,2,1,14,9,1,0,2,10,12,7,6,2,2,1,3,2,10,1,chair
0,0,0,0,9,0,6,0,2,0,2,1,0,11,2,0,0,5,0,1,0,0,0,0,9,15,1,0,1,0,0,0,8,0,1,0,4,0,0,11,3,0,0,0,1,15,13,0,1,2,5,4,8,5,1,1,0,2,0,5,0,chair
0,0,1,0,5,0,5,1,0,0,0,1,0,15,1,0,0,4,0,0,0,0,0,0,3,7,0,0,1,0,0,0,3,0,1,0,3,0,3,3,1,0,0,0,0,8,15,0,0,0,5,5,15,15,1,0,0,1,1,3,0,chair
1,0,1,0,3,0,2,1,0,0,0,0,1,8,2,0,0,6,0,0,1,0,1,1,10,2,1,0,1,0,0,0,6,0,1,0,0,0,15,1,0,0,1,0,0,5,0,0,0,0,7,4,15,8,1,0,0,1,0,8,1,chair
1,1,1,0,4,1,8,2,0,1,0,1,1,14,1,1,1,10,2,1,2,1,1,2,8,9,1,1,1,2,2,1,10,1,2,1,10,1,8,13,1,2,2,3,1,10,15,1,2,0,11,8,15,9,2,1,0,1,0,10,1,chair
0,0,0,0,9,0,6,0,0,0,2,0,1,15,2,0,0,7,0,0,1,0,1,1,10,12,0,0,1,0,1,0,14,1,1,0,10,0,7,15,1,1,1,1,0,14,9,0,0,0,7,6,15,6,1,0,1,3,1,7,1,chair
0,0,0,0,1,1,1,0,0,0,1,0,0,15,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,1,0,6,0,0,1,1,0,0,0,0,4,15,0,0,0,1,2,15,2,1,0,0,0,1,0,0,chair
1,1,0,0,3,0,0,1,0,0,0,1,1,3,0,0,0,9,1,1,0,2,0,1,9,0,0,0,1,0,0,0,5,0,2,0,15,1,0,5,1,0,1,0,1,3,12,1,0,0,0,8,15,4,1,1,0,0,0,0,1,chair
0,0,1,2,3,1,2,0,3,0,2,2,0,15,1,0,0,2,0,0,0,1,0,0,2,7,0,0,1,0,0,0,15,0,0,0,8,0,4,9,1,1,0,0,0,7,15,0,1,0,0,3,15,5,1,0,1,0,0,0,0,chair
2,2,2,2,8,1,10,1,0,1,1,1,1,15,1,2,1,8,1,3,1,4,2,1,6,15,1,0,1,2,1,0,10,3,3,4,13,1,12,8,3,1,2,2,1,12,15,2,0,1,8,6,15,10,1,1,0,2,1,7,2,chair
2,2,2,3,10,2,10,1,2,1,2,2,1,15,3,2,2,10,1,2,2,2,3,2,11,15,3,1,2,2,2,3,14,2,3,2,12,1,14,8,3,1,2,2,1,15,6,1,3,5,11,5,12,8,1,1,3,3,3,9,2,chair
1,1,1,1,10,1,5,1,1,0,1,1,1,15,0,0,0,9,1,1,1,1,1,2,9,12,1,1,1,0,1,0,10,0,2,0,12,1,12,11,5,2,1,2,1,15,10,1,0,1,6,10,15,13,1,1,0,2,2,7,2,chair
0,0,0,0,3,0,2,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,1,0,2,6,1,0,0,0,0,4,15,0,0,0,1,3,15,8,0,0,0,1,1,1,0,chair
2,2,3,5,12,3,12,2,1,1,1,1,0,2,0,4,1,11,1,3,3,2,0,2,1,14,0,1,1,4,3,0,14,3,3,3,13,1,4,8,4,0,1,0,1,15,15,2,2,0,14,12,9,0,1,1,1,4,1,0,2,chair
1,1,1,1,9,1,9,2,1,1,2,1,2,10,3,2,1,11,1,2,1,1,1,1,13,13,1,1,2,0,1,1,12,1,2,0,11,1,9,14,3,1,1,0,1,15,7,1,0,1,10,12,15,5,2,1,1,1,1,12,1,chair
4,3,4,3,15,4,15,4,2,1,2,2,3,4,5,4,1,14,2,4,3,3,3,2,15,15,3,1,2,2,4,3,13,3,3,4,15,2,14,14,3,3,2,4,2,15,6,1,1,3,15,11,3,4,2,1,1,4,2,15,2,chair
1,1,2,2,8,0,9,1,2,1,1,4,1,4,2,2,1,8,1,1,0,1,1,1,15,15,1,0,3,0,0,1,9,0,1,1,9,1,2,5,0,0,1,0,1,15,6,0,1,1,4,4,3,11,1,1,0,1,1,8,1,chair
2,2,2,2,13,2,11,2,2,1,2,1,1,15,1,2,1,11,2,3,2,3,1,1,11,15,1,1,1,1,1,1,11,1,3,2,7,1,7,10,3,1,1,1,1,15,15,2,1,1,9,12,12,15,1,2,2,2,2,9,2,chair
0,0,1,0,2,0,4,0,0,0,0,0,0,15,2,0,0,5,0,0,1,0,0,0,8,6,0,0,0,1,0,0,2,0,0,0,11,0,8,10,0,0,1,0,0,4,12,0,0,1,9,3,15,11,0,1,0,1,0,7,0,chair
2,2,1,2,13,2,13,2,2,1,2,2,1,10,1,2,1,12,1,1,2,2,1,1,11,15,1,1,2,2,2,1,15,2,3,2,14,1,11,14,3,3,1,2,1,13,3,1,1,1,12,13,4,9,2,2,1,4,1,9,1,chair
0,0,1,1,7,0,9,0,2,0,1,0,0,3,2,1,0,8,0,0,0,0,0,0,7,15,0,0,3,0,1,0,8,1,1,0,15,0,9,15,2,1,1,1,0,13,11,0,0,0,8,5,15,2,1,1,2,2,1,6,1,chair
3,2,3,2,9,2,11,3,2,1,2,2,2,1,3,5,1,8,1,4,3,2,4,1,6,15,4,1,2,3,2,2,15,2,3,3,15,1,8,15,3,3,1,2,1,12,2,1,1,5,13,9,3,1,2,1,2,5,2,6,1,chair
3,3,3,3,12,3,12,3,1,1,2,2,2,9,1,3,1,13,1,3,2,4,0,2,7,14,1,1,2,1,2,4,13,2,3,4,14,1,10,14,3,3,1,3,1,15,4,1,1,1,8,14,6,5,3,1,1,3,1,10,1,chair
1,1,1,1,3,1,8,1,3,0,1,2,1,13,0,2,0,6,1,1,0,1,1,1,8,15,0,0,1,0,0,1,5,0,1,1,11,0,3,13,1,1,0,0,0,7,15,1,0,0,0,4,15,7,0,0,0,1,0,5,0,chair
1,1,1,1,3,1,3,1,1,0,2,3,1,5,3,1,0,4,0,1,1,1,2,0,6,7,1,0,2,1,1,1,15,2,1,2,15,0,4,15,1,1,0,2,0,6,3,0,0,1,4,4,3,3,4,0,0,0,0,4,0,chair
0,0,0,0,6,0,7,0,2,0,2,2,0,9,1,0,0,7,1,0,1,0,1,1,11,15,0,0,2,0,0,0,6,0,2,0,15,0,9,3,1,1,1,1,0,15,13,1,0,0,3,7,9,10,2,0,1,2,1,9,0,chair
0,0,1,0,4,0,4,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,8,1,0,7,0,0,1,0,0,0,3,0,1,0,11,0,7,15,1,0,0,1,0,5,2,0,0,0,6,4,15,0,0,0,0,2,1,4,2,chair
3,3,3,3,5,3,5,3,1,1,1,1,1,10,0,3,1,7,2,4,2,2,2,2,7,10,3,0,2,3,2,0,8,0,3,2,11,1,12,13,3,3,2,3,1,11,6,1,0,2,3,4,15,5,1,1,1,1,1,3,2,chair
0,0,1,0,4,0,5,0,1,0,0,1,0,15,1,0,0,3,0,0,1,0,2,0,9,8,0,0,0,1,1,0,4,2,1,0,10,0,8,8,0,2,0,2,0,5,15,0,0,0,5,1,15,7,0,0,0,1,0,3,0,chair
1,1,2,1,9,1,11,2,1,1,2,1,0,15,2,1,1,8,1,1,0,1,0,1,2,15,0,0,1,1,0,0,6,1,2,2,10,0,2,5,2,0,1,0,0,14,15,1,0,0,8,11,15,0,1,0,1,5,1,8,1,chair
0,0,0,0,2,0,1,0,0,0,1,0,0,15,0,0,0,3,0,0,1,0,1,0,6,3,0,0,0,1,1,0,3,1,0,0,9,0,8,4,0,2,0,1,0,5,15,0,0,0,6,2,15,11,0,0,0,0,0,4,0,chair
2,1,2,1,9,1,6,2,1,0,2,1,1,0,1,1,1,9,1,2,1,1,0,2,0,13,2,1,2,0,0,1,13,0,3,0,15,0,8,15,2,1,1,0,1,15,5,1,0,3,4,9,13,0,3,1,1,2,1,9,2,chair
1,1,1,1,9,1,6,1,1,0,2,1,0,0,3,0,0,8,0,1,1,1,0,1,5,11,0,1,2,1,1,0,15,1,1,0,15,0,10,15,2,1,0,1,0,12,2,1,1,0,10,8,3,1,2,0,2,1,1,7,0,chair
0,0,1,0,3,1,4,1,0,0,0,0,0,14,1,1,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,2,15,0,4,15,0,0,0,0,0,4,9,1,0,0,3,4,15,6,0,0,0,2,0,2,0,chair
1,1,3,2,8,2,6,2,0,1,1,0,0,6,3,1,0,7,2,2,1,2,1,1,5,7,1,1,2,1,1,0,15,0,3,1,10,1,6,12,3,0,1,1,1,14,10,5,1,1,6,8,12,4,2,0,1,3,0,5,1,chair
2,1,3,2,9,2,10,2,1,1,3,1,0,15,2,2,1,9,1,1,1,1,0,1,1,11,1,1,2,2,1,0,14,1,2,1,11,0,7,2,2,0,1,0,1,13,15,1,1,2,9,9,11,11,2,1,2,2,1,9,1,chair
1,0,1,1,12,0,11,1,4,0,3,5,1,15,3,0,0,7,0,0,1,0,1,0,4,15,1,0,4,1,0,0,10,1,1,0,10,0,7,10,1,0,0,0,0,15,12,0,1,1,7,6,10,5,3,1,1,1,1,7,0,chair
0,0,1,0,7,0,6,0,0,0,2,0,0,14,3,1,0,6,0,0,1,0,1,0,7,15,0,0,1,1,1,0,9,0,1,0,9,0,7,12,0,1,1,1,1,15,13,0,0,1,8,3,14,4,1,1,1,1,0,7,0,chair
1,1,1,1,5,0,2,1,0,0,2,1,3,13,2,1,0,3,1,1,1,0,2,0,10,6,1,0,1,0,1,1,9,0,1,1,9,0,6,9,2,1,1,2,0,15,15,0,1,0,0,3,15,7,2,1,1,2,1,5,1,chair
1,1,2,1,3,1,5,2,1,1,1,2,1,1,2,1,1,5,1,2,1,1,1,1,3,9,1,1,2,0,1,0,15,1,2,1,15,1,8,13,2,1,1,1,0,8,5,0,0,1,9,3,8,2,2,1,0,2,1,3,1,chair
2,1,3,2,5,1,4,1,0,0,0,1,1,11,1,2,1,7,1,1,2,1,3,2,6,7,1,0,2,1,1,0,6,1,3,1,10,0,9,15,2,3,1,1,1,9,8,1,1,1,10,4,15,11,2,1,2,3,1,6,1,chair
0,0,0,0,4,0,5,1,0,0,0,0,0,15,1,1,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,6,0,1,2,0,0,0,0,0,4,15,0,0,0,8,3,15,1,0,0,0,0,0,3,0,chair
1,1,1,1,6,1,6,1,0,0,0,1,0,15,4,0,0,8,1,1,1,1,1,1,5,9,0,0,1,1,2,0,9,2,2,1,5,1,2,11,2,0,1,1,1,8,15,1,0,1,7,5,15,9,0,1,0,1,2,6,1,chair
0,0,0,1,3,1,3,1,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,3,8,0,1,1,0,0,0,15,0,0,0,3,0,1,6,0,0,0,0,0,10,10,0,1,0,3,5,8,6,1,0,0,0,0,2,0,chair
1,1,0,0,6,0,4,0,4,1,1,2,1,15,1,1,0,7,0,1,1,1,0,1,4,15,1,0,2,1,0,1,4,0,2,1,10,1,5,7,0,1,0,1,1,9,13,0,1,1,7,6,15,10,1,1,0,1,0,9,1,chair
1,1,0,0,8,0,6,0,1,0,1,1,2,10,3,1,0,7,1,0,1,0,6,0,14,10,2,0,1,0,1,1,15,1,1,0,15,0,11,15,3,3,1,2,0,14,8,0,0,1,3,5,10,8,2,0,2,2,0,7,1,chair
0,0,0,0,8,0,9,1,3,0,1,2,0,0,7,1,0,6,0,1,0,1,0,0,0,12,0,1,4,0,0,0,9,0,1,1,15,0,0,0,1,0,0,0,1,15,5,0,0,0,6,8,8,0,1,1,1,1,1,1,0,chair
0,0,0,1,3,0,3,0,3,0,0,3,0,15,1,0,0,2,0,1,0,0,0,0,0,13,0,1,2,0,0,0,10,0,1,0,4,0,0,1,1,0,0,0,0,7,15,0,1,0,4,2,15,2,2,0,0,1,1,1,0,chair
2,2,2,2,15,2,12,2,2,1,2,2,1,15,1,4,1,13,1,2,2,3,1,1,2,12,1,1,2,2,1,2,12,2,2,1,9,1,10,5,2,2,2,0,1,15,13,1,1,1,10,13,12,8,1,1,1,1,0,4,2,chair
2,2,2,2,10,2,12,2,1,2,0,2,2,8,1,2,1,12,1,2,3,2,0,1,9,15,2,2,2,2,2,1,10,2,2,3,10,1,12,9,2,3,2,2,1,14,10,1,1,1,11,11,14,10,0,1,1,2,2,9,2,chair
1,1,1,0,10,0,7,1,0,0,0,1,1,15,1,2,1,8,1,2,1,1,0,1,3,13,1,0,1,0,0,1,10,0,1,1,8,1,8,9,2,1,1,0,1,13,13,1,0,1,6,9,12,13,1,1,2,2,1,10,1,chair
4,4,3,3,12,4,14,3,2,1,2,2,5,0,2,3,1,14,1,4,4,4,5,1,13,15,4,1,2,4,3,6,12,3,4,3,15,1,14,15,4,4,1,3,1,15,1,1,1,3,15,14,1,0,2,1,1,4,1,15,1,chair
1,0,1,0,8,0,6,1,2,0,1,1,0,8,0,2,0,4,0,1,2,0,0,0,14,13,0,0,1,0,1,0,11,0,1,0,11,0,9,2,1,4,1,3,0,15,14,1,1,0,6,4,14,8,0,0,1,1,1,1,1,chair
0,0,0,1,4,0,5,0,1,0,1,0,0,13,1,0,0,4,0,0,0,0,1,0,7,9,0,0,1,0,0,1,8,1,1,0,7,0,3,9,1,0,0,0,0,7,15,0,0,0,6,3,15,3,0,0,0,1,0,3,1,chair
0,0,0,0,1,0,2,0,0,0,0,0,0,15,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,2,15,0,0,0,1,1,15,5,0,0,0,1,0,1,0,chair
1,0,1,1,2,2,2,2,3,0,0,1,0,6,1,0,0,1,0,1,0,0,0,0,1,9,0,0,5,0,0,1,12,0,1,1,15,0,0,15,2,0,0,0,0,8,10,1,0,1,2,2,15,3,15,0,1,4,1,3,0,chair
