@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 30'

@attribute 'Spatial Pyramid of Local Binary Patterns11' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns425' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns47' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns101' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns137' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns29' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns65' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns407' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns119' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns155' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns472' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns484' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns208' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns569' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns461' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns173' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns17' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns263' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns605' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns413' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns245' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns631' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns30' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns533' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns8' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns125' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns25' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
0,0,0,0,0,0,1,0,0,0,0,0,7,8,0,0,0,0,0,0,0,1,0,0,0,0,2,8,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,0,0,0,0,1,0,1,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
1,1,1,1,1,1,1,1,1,2,1,1,3,3,0,0,1,1,1,1,0,2,2,0,1,0,3,4,1,1,buddha
1,1,1,1,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1,1,1,0,1,1,1,3,3,1,1,buddha
1,0,1,0,0,0,1,1,1,0,0,0,4,6,0,0,0,0,1,1,0,0,0,1,1,0,3,11,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,buddha
0,0,0,0,0,0,1,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,buddha
0,1,0,0,1,0,1,0,1,1,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,buddha
0,0,0,0,0,0,1,0,1,1,0,0,6,5,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,buddha
0,0,0,0,0,0,1,0,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,buddha
0,0,1,0,0,0,1,0,1,0,0,0,9,10,0,0,0,0,0,0,1,1,0,0,0,1,2,5,1,1,buddha
2,1,2,2,1,2,1,3,1,1,1,1,1,1,1,2,1,2,2,1,1,0,3,2,2,2,4,3,1,1,buddha
0,0,0,0,0,0,1,0,1,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,0,0,0,0,1,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,buddha
0,0,0,0,0,0,1,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,1,0,1,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
1,2,1,1,1,1,2,1,2,3,2,2,10,5,0,1,1,1,1,2,1,0,0,0,1,1,4,8,1,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
1,2,2,2,1,1,2,2,1,1,1,1,3,2,0,1,1,1,1,1,0,1,1,0,1,3,4,3,1,2,buddha
0,0,0,0,0,0,1,0,1,0,0,0,9,8,0,0,0,0,0,0,0,0,1,0,0,0,2,12,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,1,0,1,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,0,0,0,0,0,0,1,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,1,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,0,0,0,0,1,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,0,0,0,0,1,0,1,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,1,buddha
0,0,0,0,0,0,1,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,buddha
0,0,0,0,0,0,1,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,buddha
0,0,0,0,0,0,0,0,1,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,1,0,1,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,1,0,1,1,1,1,1,0,0,1,3,4,0,1,0,1,0,1,0,0,2,0,0,0,2,4,1,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,1,0,1,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,0,0,0,0,1,0,1,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,1,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,1,1,15,0,1,buddha
0,0,0,0,0,0,0,0,1,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,buddha
0,0,0,0,0,0,1,0,1,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,1,0,1,0,0,0,10,9,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,1,buddha
2,1,2,1,1,1,2,2,2,1,1,2,3,4,0,2,1,1,1,0,0,2,1,1,2,2,5,5,2,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,1,0,1,0,0,0,12,15,0,1,0,1,0,1,0,1,0,0,0,0,2,11,1,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,buddha
0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
1,2,1,1,1,1,1,1,1,1,1,1,6,6,0,1,1,1,1,0,1,1,2,0,1,1,3,5,1,1,buddha
3,2,3,3,2,3,1,3,1,2,2,3,1,1,0,3,3,3,3,1,3,4,3,2,3,1,5,1,3,1,buddha
0,0,0,0,0,0,1,0,1,0,0,1,7,8,0,1,0,1,1,0,0,1,0,0,1,0,2,8,1,1,buddha
0,0,0,0,0,0,1,1,1,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,1,buddha
0,0,0,0,0,0,1,0,1,0,0,0,9,10,0,0,0,0,0,0,0,0,0,1,0,0,2,14,0,1,buddha
0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,buddha
0,0,0,0,0,0,1,0,1,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,1,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,1,buddha
0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,buddha
0,0,0,0,0,0,1,0,1,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,buddha
1,0,0,0,0,0,1,0,1,0,0,1,8,13,0,0,0,0,1,0,0,0,0,0,1,0,2,14,0,1,bonsai
0,0,0,0,0,0,1,0,1,1,0,0,7,7,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,5,8,0,0,0,0,0,1,0,0,0,1,0,1,1,8,0,1,bonsai
1,1,1,1,1,1,2,1,1,1,1,1,3,4,0,1,0,1,1,0,0,1,0,0,1,2,4,6,1,1,bonsai
1,1,1,1,1,1,1,1,1,1,1,1,7,8,0,1,1,1,1,1,1,0,0,0,1,1,3,10,1,2,bonsai
1,0,1,0,0,0,1,0,2,1,1,0,9,9,0,0,0,0,0,1,1,1,0,0,0,0,3,9,0,2,bonsai
1,0,1,1,0,1,1,1,1,1,1,0,6,4,0,0,2,0,1,2,1,0,1,0,1,1,3,6,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
1,1,0,1,0,1,1,1,1,0,0,1,4,9,0,1,0,1,1,0,2,0,0,0,0,2,2,15,0,0,bonsai
1,1,1,1,0,1,1,1,1,1,0,0,4,11,0,1,0,0,1,0,1,0,0,0,1,1,2,8,0,1,bonsai
0,0,0,0,0,0,1,0,1,2,0,1,9,5,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,1,bonsai
2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,4,1,1,2,2,2,2,4,4,2,1,bonsai
1,0,0,1,1,1,1,1,2,1,1,0,7,7,0,0,0,0,1,2,1,2,0,1,1,1,3,9,1,1,bonsai
0,0,0,0,0,0,1,1,1,0,0,1,5,5,0,1,0,1,1,0,0,0,1,0,1,1,2,9,1,1,bonsai
1,1,1,2,0,1,2,1,1,1,0,0,2,5,0,1,0,1,1,1,0,1,1,0,1,2,4,9,0,1,bonsai
1,1,1,1,0,1,1,1,1,0,0,0,4,2,0,1,0,0,1,1,0,0,1,0,1,1,3,6,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,1,bonsai
1,0,2,1,1,1,2,1,1,1,1,1,5,4,0,0,1,1,1,1,0,0,0,0,1,1,4,8,1,1,bonsai
1,1,0,1,0,1,2,0,2,0,0,1,5,5,0,1,0,1,1,0,0,2,0,1,1,1,3,15,0,1,bonsai
0,0,0,0,0,0,1,0,1,1,0,0,7,11,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,10,13,0,0,0,0,0,0,0,0,1,0,0,0,2,12,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,10,7,0,1,0,0,0,0,0,0,0,0,0,0,2,15,0,1,bonsai
1,0,1,1,0,1,1,1,2,0,0,0,5,7,0,0,0,0,1,0,0,0,0,0,1,1,3,14,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
1,1,1,2,1,1,2,1,1,1,1,0,3,3,0,2,2,2,1,0,0,1,2,1,1,1,4,5,1,2,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,12,9,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,1,bonsai
0,0,0,0,0,0,0,0,1,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,1,0,0,0,1,1,1,0,0,0,6,12,0,1,0,0,0,0,1,0,0,0,0,1,2,15,0,0,bonsai
2,1,2,2,0,2,1,1,1,2,1,2,2,3,0,2,0,2,1,0,1,1,1,0,1,1,3,5,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,1,bonsai
1,0,2,2,2,1,2,1,2,0,1,0,15,10,0,0,0,0,1,2,0,1,0,0,1,2,3,10,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,1,bonsai
0,1,0,0,1,0,1,0,1,1,1,0,6,5,0,0,1,0,1,2,0,2,0,0,1,1,2,7,1,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,7,0,1,bonsai
0,1,0,0,0,0,1,0,1,1,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,12,13,0,0,0,0,0,1,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,1,0,1,1,1,0,8,10,0,0,0,0,0,0,0,1,0,0,0,1,2,11,1,1,bonsai
0,0,1,1,0,1,1,1,1,0,0,0,4,3,0,0,0,0,1,0,0,0,1,0,1,0,2,7,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,7,7,0,0,1,0,0,0,1,0,0,0,0,1,1,9,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,0,0,0,0,0,1,0,1,1,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,1,bonsai
1,2,1,1,2,1,1,0,1,2,2,1,3,4,0,1,2,1,1,1,1,2,0,0,1,1,3,4,2,2,bonsai
0,0,1,1,0,1,1,1,1,0,0,0,6,7,0,0,0,0,0,1,0,0,1,0,1,0,3,12,0,1,bonsai
0,0,0,0,0,0,1,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,2,0,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,bonsai
0,0,0,1,0,0,1,0,1,0,0,0,4,2,0,0,0,1,0,1,1,0,0,0,0,1,3,5,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,8,7,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,1,bonsai
1,1,1,1,1,1,1,0,1,1,1,1,3,5,0,0,1,1,1,1,0,1,0,0,0,1,3,13,1,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,bonsai
1,0,1,1,0,0,1,0,1,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,bonsai
1,1,2,2,1,1,1,1,2,2,1,2,4,6,0,2,2,2,1,0,1,2,1,0,1,1,4,5,1,2,bonsai
1,1,0,0,1,1,1,0,1,1,1,0,2,10,0,1,0,1,0,0,1,0,0,0,1,1,2,5,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,2,bonsai
0,0,0,0,0,0,0,0,1,0,0,0,11,6,0,2,0,0,0,0,0,0,0,0,0,0,1,9,0,1,bonsai
0,0,1,0,0,0,1,0,1,0,0,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,2,7,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,bonsai
1,1,1,1,1,1,1,1,1,0,0,1,5,5,0,1,0,0,1,0,1,1,0,0,1,1,3,6,0,1,bonsai
0,1,0,0,0,0,1,0,1,1,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,2,9,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,9,9,0,0,0,0,0,0,0,1,0,1,0,1,1,8,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,1,2,14,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,1,bonsai
1,1,1,2,1,1,1,1,1,2,1,1,3,3,0,2,1,1,1,1,0,2,1,0,1,2,4,5,2,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,8,9,0,0,0,0,0,0,0,1,0,0,0,0,1,7,1,2,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,10,6,0,1,0,0,0,0,0,0,0,0,0,1,2,8,0,2,bonsai
1,1,0,1,0,1,1,1,1,1,0,1,5,4,0,2,0,1,1,1,0,1,0,1,1,0,3,10,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,6,8,0,0,0,0,0,0,0,0,1,0,0,0,2,13,0,2,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,0,0,1,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,0,0,1,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,1,bonsai
0,0,0,0,0,0,0,0,1,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,1,0,0,0,1,1,1,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,1,bonsai
0,0,0,0,0,0,2,0,2,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
1,1,1,1,1,1,1,1,2,1,1,1,2,4,0,1,0,1,1,1,1,1,1,2,1,1,3,6,1,1,bonsai
0,0,1,1,0,0,1,1,1,0,0,0,3,5,0,0,0,0,1,0,0,0,1,0,1,1,3,8,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,bonsai
0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,bonsai
0,0,1,1,0,0,1,0,1,1,0,0,5,7,0,1,0,0,0,2,0,1,0,1,0,1,2,5,0,1,bonsai
1,0,1,1,0,0,1,0,1,1,0,0,4,4,0,0,0,0,1,0,0,1,0,0,1,1,3,7,1,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,bonsai
0,0,0,0,0,0,1,0,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,bonsai
0,0,0,0,0,0,1,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,bonsai
2,1,2,2,1,2,1,2,1,2,2,1,2,2,0,1,2,1,2,1,1,1,2,0,2,2,4,2,1,1,bonsai
1,0,1,1,0,1,1,1,1,1,0,0,2,6,0,1,0,0,0,0,0,0,1,0,0,2,2,7,0,1,bonsai
