@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 30'

@attribute 'Spatial Pyramid of Local Binary Patterns153' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns549' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns399' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns405' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns111' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns24' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns25' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns9' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns359' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns139' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns14' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns103' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns160' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns18' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns513' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns147' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns123' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns358' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns21' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns26' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns175' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns411' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns362' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
1,1,2,2,1,0,1,2,1,11,1,1,1,15,1,1,1,1,5,12,1,1,2,0,14,2,2,2,0,6,buddha
2,1,0,0,0,0,0,1,0,14,1,1,1,10,0,0,1,1,11,7,1,1,0,0,15,1,0,0,0,8,buddha
2,2,1,1,0,0,0,0,1,15,1,1,1,10,0,1,1,0,12,5,1,0,1,0,13,1,1,1,1,8,buddha
2,2,1,1,1,1,0,1,1,15,1,1,1,9,0,0,1,1,14,2,1,1,1,1,9,0,0,1,0,3,buddha
1,0,1,0,0,0,1,1,0,15,0,0,0,5,0,1,1,0,13,9,1,0,1,0,7,0,0,1,0,10,buddha
2,1,0,0,0,0,0,1,0,15,0,0,1,7,0,0,0,0,10,6,0,2,0,0,8,1,0,1,0,5,buddha
2,1,3,3,1,1,3,1,3,3,1,1,1,12,3,4,1,3,4,11,1,1,3,1,15,2,2,4,1,5,buddha
4,3,3,3,1,1,3,1,3,3,1,1,3,15,2,3,1,4,3,15,1,1,3,1,12,1,2,3,1,4,buddha
2,2,3,3,1,1,0,0,2,9,1,1,2,13,2,0,1,4,7,2,1,0,2,1,15,2,2,2,0,3,buddha
1,1,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,8,5,0,1,0,0,4,1,1,1,0,6,buddha
1,1,1,1,0,0,1,0,0,15,0,0,1,9,0,0,0,1,8,9,0,2,1,0,7,1,1,1,0,3,buddha
2,2,2,1,1,0,1,2,2,8,1,1,2,15,1,0,1,1,7,7,1,1,2,0,12,1,1,1,0,5,buddha
3,2,2,2,1,1,2,2,2,15,1,1,2,10,3,3,1,1,5,12,1,1,3,1,11,1,2,2,1,6,buddha
1,1,1,1,1,1,1,2,1,4,1,1,2,15,1,1,1,1,10,15,1,0,1,1,15,1,1,1,1,7,buddha
1,1,0,0,0,0,0,1,0,12,1,1,1,9,0,0,0,0,12,4,1,0,0,0,12,1,1,0,0,4,buddha
1,0,0,1,0,0,1,1,0,15,0,1,1,4,0,0,1,1,15,3,1,1,0,0,6,0,0,0,0,5,buddha
2,1,2,2,1,1,1,3,1,9,1,1,2,14,1,1,1,1,5,11,1,2,0,0,14,1,1,0,1,6,buddha
1,1,3,2,1,1,3,1,3,8,1,1,1,7,1,0,2,4,8,10,2,2,2,1,8,1,1,1,2,10,buddha
2,2,4,4,1,1,3,3,4,1,1,1,2,14,3,3,1,4,3,14,1,1,3,1,15,1,2,3,1,4,buddha
1,1,1,1,1,1,2,1,2,15,1,1,1,10,2,2,1,0,9,12,1,1,1,1,15,1,1,1,1,10,buddha
2,2,1,1,1,0,1,3,1,15,1,1,2,15,1,1,1,1,11,12,1,1,2,0,12,1,1,1,0,9,buddha
2,2,1,1,1,1,1,3,1,7,0,1,2,11,1,1,1,1,9,8,1,2,2,1,15,1,1,1,1,2,buddha
1,1,0,0,0,0,0,1,0,15,0,0,1,10,0,1,0,0,8,3,0,0,0,0,8,0,0,0,0,6,buddha
0,0,1,1,1,1,2,1,2,15,0,1,0,3,1,2,1,1,8,11,1,0,1,1,0,1,1,1,1,5,buddha
2,2,4,4,2,2,5,2,4,8,1,1,2,14,3,4,1,4,7,13,1,2,4,2,13,2,2,3,2,8,buddha
1,1,0,0,0,0,1,1,1,9,0,0,1,10,0,0,0,0,10,5,0,0,0,0,9,0,0,0,0,6,buddha
1,1,4,4,2,1,5,2,4,2,1,2,2,14,3,5,1,4,3,14,1,2,4,2,15,2,2,4,2,4,buddha
2,2,2,2,1,1,1,2,2,14,1,1,2,15,2,2,1,3,7,9,1,0,2,1,15,2,1,2,1,8,buddha
2,2,1,1,0,0,0,2,1,9,1,1,2,15,0,0,1,1,10,6,1,2,1,0,15,1,1,0,0,8,buddha
1,1,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,7,1,0,0,0,0,6,0,0,0,0,3,buddha
1,2,1,1,1,1,1,1,1,15,1,1,1,10,1,0,1,1,8,8,1,1,1,1,13,1,1,1,0,7,buddha
1,1,1,1,0,1,1,2,1,15,1,1,1,11,1,1,1,1,10,10,1,2,2,1,15,1,1,1,0,4,buddha
2,2,1,1,0,0,1,1,0,12,0,0,2,8,0,1,0,1,9,6,1,1,1,0,15,1,1,1,0,2,buddha
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,8,1,0,0,0,0,5,0,0,0,0,2,buddha
1,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,0,0,10,2,0,1,0,0,5,0,0,0,0,5,buddha
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,5,buddha
1,1,1,1,0,0,0,1,1,14,0,0,1,15,1,0,0,0,7,6,0,2,0,0,15,1,1,1,0,3,buddha
0,1,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,8,4,0,0,0,0,1,0,0,0,0,13,buddha
1,0,2,2,1,1,2,0,1,15,1,1,1,12,1,1,1,2,10,7,1,1,2,1,15,2,2,2,2,7,buddha
1,1,0,1,0,0,1,2,1,15,0,0,3,10,1,1,1,2,9,8,1,3,0,0,6,1,1,0,1,7,buddha
1,1,1,1,0,0,2,2,1,3,1,1,1,15,1,2,1,2,7,12,1,0,1,1,11,1,1,1,1,10,buddha
2,1,1,1,1,0,1,0,1,15,1,1,2,8,1,1,1,2,8,6,1,1,1,0,13,1,1,1,0,2,buddha
1,1,2,2,1,1,1,3,1,10,1,1,2,10,1,2,2,2,8,11,1,1,2,0,11,1,1,2,0,7,buddha
1,0,1,1,1,1,1,1,1,12,1,0,1,9,0,0,1,2,9,7,1,1,1,1,9,1,1,1,0,6,buddha
2,0,1,1,1,0,1,1,1,9,1,1,3,12,1,1,1,1,11,7,1,0,1,0,15,1,1,1,0,4,buddha
2,1,0,0,0,0,1,2,1,0,0,0,2,3,1,1,1,0,10,8,1,2,1,0,3,1,1,1,0,8,buddha
3,0,0,0,0,0,0,0,0,15,0,0,3,8,0,0,0,0,14,2,0,1,0,0,15,0,0,0,0,5,buddha
1,1,1,1,0,0,1,1,0,12,0,0,2,9,0,1,1,1,8,6,0,1,1,0,15,1,1,1,1,3,buddha
1,0,1,1,0,1,2,1,1,15,0,0,0,15,1,2,0,0,9,8,1,0,1,1,10,1,1,1,1,4,buddha
0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,1,buddha
1,1,0,0,0,0,0,1,0,15,0,0,1,8,0,0,0,0,10,5,0,1,1,0,9,1,1,0,0,7,buddha
1,1,1,1,1,1,1,1,1,15,1,1,1,14,1,0,1,2,10,7,1,1,1,0,15,1,1,1,0,8,buddha
2,1,3,2,1,1,2,2,2,6,1,1,2,12,2,2,1,2,5,12,1,1,2,1,15,2,2,2,1,5,buddha
2,0,0,0,0,0,0,0,0,15,0,0,1,11,0,0,0,0,11,2,0,0,0,0,15,0,0,0,0,1,buddha
1,0,1,0,0,0,0,1,1,15,0,0,1,10,0,0,0,2,11,3,0,0,0,0,11,1,1,0,0,4,buddha
1,0,1,1,1,1,0,1,1,10,1,1,1,9,1,0,1,1,11,6,1,2,1,0,8,1,1,1,0,4,buddha
2,2,1,1,1,1,1,2,1,12,1,1,2,13,1,1,1,1,6,10,1,2,2,0,15,2,2,0,0,5,buddha
1,0,0,0,0,0,0,1,0,15,0,0,1,12,0,0,0,0,8,3,0,0,1,0,15,0,1,1,0,5,buddha
2,1,2,1,0,1,1,2,1,5,1,1,2,13,1,1,1,2,7,4,1,3,0,1,9,1,1,1,0,7,buddha
0,1,1,1,0,1,2,2,1,14,0,0,1,13,1,2,0,1,6,8,0,0,1,1,14,1,1,0,2,4,buddha
3,2,1,1,1,1,1,1,2,15,1,1,2,15,1,1,1,0,13,7,1,2,1,1,13,1,1,1,0,4,buddha
0,0,0,0,0,0,1,2,0,13,0,0,0,2,0,0,0,0,7,4,0,0,0,0,3,0,0,0,0,4,buddha
2,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,0,1,10,3,0,1,1,0,8,0,0,1,0,2,buddha
2,1,1,1,1,1,1,1,2,14,1,1,2,9,1,0,1,1,8,9,1,1,1,1,13,1,1,1,0,5,buddha
2,1,5,5,2,2,4,1,6,4,1,1,1,14,5,4,1,4,5,12,1,2,5,2,14,2,2,5,1,6,buddha
1,0,0,0,0,0,1,0,0,15,0,0,1,5,0,0,0,0,9,3,0,0,0,0,9,0,0,0,0,4,buddha
1,1,2,2,1,1,1,1,2,9,1,1,2,15,2,2,1,2,7,13,1,1,2,1,5,1,1,2,1,11,buddha
8,1,0,0,0,0,0,1,0,3,0,0,10,15,0,1,0,0,15,5,0,10,0,0,15,0,0,0,0,2,buddha
2,2,0,0,0,0,0,2,0,15,0,0,2,15,0,0,0,0,10,3,0,1,0,0,13,0,0,0,0,3,buddha
2,1,3,3,1,1,3,1,3,8,1,1,2,15,3,2,1,3,4,11,1,5,4,1,13,2,2,3,2,7,buddha
2,1,5,5,1,1,4,2,5,0,1,1,2,15,5,5,1,5,1,13,1,4,5,1,15,2,1,5,1,3,buddha
2,2,3,2,1,1,1,0,3,8,1,1,1,15,2,1,1,2,7,7,1,1,3,1,7,2,2,2,1,7,buddha
2,3,2,2,1,1,1,3,2,13,1,1,2,12,2,1,1,4,8,9,1,0,2,1,15,2,1,2,1,7,buddha
1,2,2,2,1,1,1,1,2,15,1,1,1,0,1,1,1,2,8,8,1,1,2,0,0,1,1,1,1,2,buddha
4,4,1,1,1,0,1,3,1,14,2,2,3,10,1,0,2,1,6,12,1,3,1,0,14,0,1,1,0,10,buddha
1,1,2,2,1,1,2,1,2,15,1,1,2,7,2,1,1,0,11,10,1,2,2,1,8,1,1,2,1,6,buddha
0,0,0,0,0,0,1,0,0,14,0,0,0,10,0,0,1,0,9,5,0,1,0,0,10,0,0,0,0,7,buddha
1,1,2,2,1,1,3,1,2,9,1,1,1,15,2,1,1,2,7,7,1,1,2,1,15,2,2,1,0,7,buddha
0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,4,buddha
0,1,1,1,1,1,2,0,1,14,1,1,1,12,0,0,1,2,8,7,1,1,0,0,15,1,1,0,1,11,buddha
2,2,3,2,1,1,2,1,2,15,1,1,1,1,2,3,1,3,8,8,1,1,2,1,1,2,2,2,1,8,bonsai
1,1,2,1,1,1,5,1,2,7,1,0,2,15,1,2,1,1,12,12,1,1,0,0,5,1,1,0,0,7,bonsai
2,1,2,1,1,1,3,1,2,6,1,1,2,12,1,1,1,2,9,11,2,1,2,1,9,1,1,1,2,7,bonsai
3,1,3,4,2,1,3,2,3,3,1,1,2,10,4,4,1,4,6,12,1,2,3,1,13,2,2,3,2,5,bonsai
2,2,3,3,1,1,3,1,3,8,1,2,2,13,3,3,2,3,10,12,1,2,3,1,15,2,2,3,1,6,bonsai
1,0,3,3,1,2,2,0,3,7,2,2,1,10,2,2,2,3,9,8,2,1,3,1,10,2,2,3,2,6,bonsai
3,2,3,3,1,1,3,3,2,4,1,1,2,14,2,3,1,3,6,11,1,2,2,1,13,1,1,1,1,5,bonsai
1,1,1,1,1,1,2,1,0,15,1,1,1,8,1,2,1,1,12,11,1,0,1,0,13,1,1,1,1,11,bonsai
3,4,3,2,1,1,2,0,2,8,0,0,2,15,1,1,1,3,6,6,1,2,3,1,15,1,1,2,0,3,bonsai
7,1,3,2,1,1,3,0,2,9,1,1,3,13,1,2,1,3,15,12,1,1,1,1,15,2,2,1,2,5,bonsai
1,0,2,2,1,1,3,1,2,5,1,1,2,15,2,1,1,2,6,15,1,2,2,1,8,1,2,2,2,8,bonsai
2,1,4,4,1,1,4,1,4,1,1,1,2,15,4,4,1,4,4,13,1,2,4,1,15,1,1,4,1,4,bonsai
2,0,3,3,1,2,4,3,4,15,1,1,2,11,3,5,1,3,7,15,1,0,3,1,15,2,2,3,1,7,bonsai
1,1,3,2,1,1,1,1,3,5,1,1,1,15,2,1,1,4,5,6,1,2,4,0,15,1,2,2,0,9,bonsai
1,1,3,4,2,1,4,1,3,3,1,1,1,12,2,2,1,4,11,11,1,1,2,1,15,2,2,3,1,4,bonsai
1,2,3,3,1,1,3,1,3,3,1,1,1,13,2,3,1,2,6,13,1,1,2,1,13,2,2,2,2,7,bonsai
0,0,1,0,0,0,0,0,1,10,1,1,0,7,0,0,1,1,13,2,1,1,0,0,12,1,1,0,0,11,bonsai
6,1,2,2,1,1,1,0,1,5,1,1,3,9,1,1,1,2,8,3,1,1,1,0,12,2,1,1,0,5,bonsai
2,0,4,4,2,1,3,1,4,5,1,1,2,15,4,3,1,3,7,13,1,1,3,1,14,2,2,4,1,6,bonsai
1,1,3,3,2,2,3,2,1,4,1,1,1,15,2,5,1,4,8,15,1,1,2,1,15,2,2,2,0,5,bonsai
1,0,1,1,1,1,3,0,2,15,1,1,1,4,1,1,1,1,14,0,1,4,0,1,7,1,1,0,0,11,bonsai
0,0,1,0,0,0,0,2,1,15,0,0,0,4,0,0,0,0,10,5,0,0,1,0,4,0,0,0,0,6,bonsai
2,1,3,2,1,1,2,1,2,9,1,1,2,13,2,1,2,3,15,7,2,1,2,1,15,1,1,2,1,10,bonsai
1,1,1,1,1,1,1,1,1,11,1,1,1,8,1,1,2,1,15,11,2,2,1,1,10,1,1,1,1,9,bonsai
2,3,1,1,1,1,1,3,1,13,1,1,2,10,1,1,1,1,13,7,1,2,1,0,11,1,1,1,0,11,bonsai
2,2,2,2,1,1,1,1,0,8,1,1,2,15,1,2,1,3,11,5,1,1,1,0,10,1,1,2,0,5,bonsai
2,3,3,3,1,2,2,1,1,8,1,1,2,14,1,2,1,3,10,12,1,1,1,1,15,2,2,1,1,6,bonsai
3,1,1,1,1,1,0,0,0,12,1,1,2,15,0,0,1,2,15,2,1,1,1,0,15,1,1,1,0,9,bonsai
1,1,4,4,2,1,4,1,4,3,2,2,1,0,4,4,1,4,11,15,1,2,4,2,15,2,2,2,2,4,bonsai
1,1,0,0,0,0,2,1,0,15,0,0,0,10,0,0,0,0,11,11,0,2,0,0,1,0,0,0,3,15,bonsai
1,2,2,2,1,1,1,1,2,9,1,1,1,13,1,2,1,2,6,10,1,1,2,1,14,1,1,2,1,5,bonsai
2,2,1,1,1,1,1,2,1,12,1,1,2,11,1,1,1,1,7,9,1,1,1,1,15,1,1,1,1,10,bonsai
1,0,1,1,0,1,1,0,0,15,1,1,1,8,0,0,1,0,11,3,1,0,1,0,12,1,1,0,0,12,bonsai
2,1,2,2,1,1,0,3,0,14,0,0,1,15,0,0,0,2,13,2,1,1,2,0,14,1,1,1,0,5,bonsai
1,1,4,3,1,1,2,3,2,5,1,1,2,12,2,2,1,3,2,14,1,2,4,1,12,2,2,4,1,5,bonsai
0,0,0,0,0,0,3,0,0,5,0,0,2,15,0,1,0,0,8,7,0,1,0,0,4,0,0,0,0,8,bonsai
1,2,0,0,0,0,0,2,0,15,1,0,1,12,0,0,0,1,12,3,0,1,0,0,15,0,0,0,0,11,bonsai
2,3,1,1,1,1,1,2,1,15,1,1,1,12,2,1,1,1,13,11,1,1,1,1,14,1,1,0,1,10,bonsai
0,0,2,2,1,1,2,2,1,11,1,1,1,10,1,2,2,1,8,9,1,2,0,0,15,1,1,0,1,7,bonsai
0,0,3,3,2,2,2,2,2,13,1,1,1,12,0,1,1,3,7,8,1,0,3,2,13,1,2,1,1,7,bonsai
2,1,1,1,0,0,2,1,2,12,0,0,2,15,1,1,1,1,15,12,1,1,1,0,3,1,0,0,1,11,bonsai
2,2,2,2,1,1,2,1,2,12,1,1,1,12,2,2,1,2,9,10,1,1,2,0,14,2,2,1,1,5,bonsai
1,1,2,2,1,1,2,1,2,15,1,1,1,12,1,2,1,2,10,13,1,1,1,1,15,2,2,1,1,9,bonsai
2,2,3,2,1,1,2,1,2,5,1,1,2,12,2,4,1,3,8,10,1,1,2,1,15,2,2,1,1,5,bonsai
0,1,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,1,11,2,0,1,0,0,4,0,0,0,0,6,bonsai
2,2,2,2,1,1,1,1,1,8,1,1,2,15,1,1,1,2,6,8,1,1,2,1,5,1,1,2,1,3,bonsai
2,2,2,2,1,1,3,1,1,15,0,1,2,5,0,1,1,2,8,15,1,3,1,0,7,1,1,0,1,4,bonsai
1,1,2,1,1,1,0,1,0,13,1,1,1,14,0,0,2,1,13,2,1,0,1,0,15,1,1,1,0,10,bonsai
1,1,2,2,1,1,2,2,3,12,1,1,2,9,2,1,1,1,8,11,1,1,2,1,12,1,1,2,1,7,bonsai
3,3,2,2,1,1,1,1,1,3,1,1,2,12,1,1,1,2,6,9,1,1,1,1,13,1,1,2,1,7,bonsai
2,2,1,1,1,1,0,1,1,7,1,1,2,11,1,2,1,2,7,9,1,1,1,1,15,1,1,2,1,6,bonsai
0,0,0,0,0,0,0,1,0,15,0,0,0,6,0,0,0,1,8,2,0,1,0,0,9,0,0,0,0,12,bonsai
2,2,2,2,1,1,3,2,2,15,1,1,1,12,2,2,1,2,11,13,1,0,2,1,11,1,2,2,1,11,bonsai
3,2,4,3,1,1,4,1,3,4,1,2,2,15,4,4,1,3,5,13,2,1,4,2,15,2,2,3,2,5,bonsai
1,1,3,3,1,1,3,0,2,8,1,1,1,14,2,2,1,3,11,11,1,2,1,1,14,2,2,2,1,9,bonsai
1,2,1,1,1,0,1,1,0,15,1,1,1,11,0,1,1,2,10,7,1,1,0,0,12,1,1,0,0,11,bonsai
1,0,1,1,0,0,2,3,1,15,1,1,1,15,1,2,1,0,9,12,1,0,1,0,15,1,0,1,1,10,bonsai
2,2,1,1,1,1,0,1,0,5,1,1,2,13,1,1,1,2,13,7,1,2,0,0,15,1,1,0,0,8,bonsai
0,1,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,9,2,0,1,0,0,7,0,0,0,0,9,bonsai
1,0,1,1,1,1,1,0,1,13,1,1,1,0,0,0,1,2,15,5,1,1,0,1,0,1,1,0,2,9,bonsai
1,1,3,2,2,1,4,0,2,8,1,1,2,6,1,2,1,1,13,13,2,0,1,1,7,1,1,1,1,10,bonsai
1,1,1,1,0,0,1,0,0,13,0,0,1,8,0,0,0,1,9,4,1,0,1,0,5,0,1,0,1,12,bonsai
6,0,1,0,0,0,0,1,1,5,0,0,3,15,1,1,0,0,3,5,0,0,1,1,6,0,0,0,0,9,bonsai
3,3,3,3,1,1,3,5,2,4,1,1,2,13,4,3,1,3,7,11,1,1,3,0,11,1,1,4,0,6,bonsai
2,3,2,2,1,1,1,1,2,6,1,1,1,14,2,1,1,2,5,11,2,1,4,1,12,1,1,2,1,7,bonsai
1,0,3,3,1,1,2,1,3,7,1,1,1,3,3,3,1,4,10,12,1,1,4,1,2,1,2,3,1,7,bonsai
3,3,1,1,1,1,1,1,1,7,1,1,3,12,1,1,1,2,10,10,1,1,1,1,12,1,1,1,2,8,bonsai
2,2,3,2,1,1,1,2,1,6,1,1,1,12,1,2,1,3,7,8,1,1,3,1,12,2,2,3,1,5,bonsai
1,1,0,0,0,0,0,0,0,4,0,0,2,15,0,0,0,0,11,0,0,2,0,0,10,0,0,0,0,4,bonsai
4,1,4,4,1,2,3,1,5,5,1,2,2,15,5,6,1,4,5,8,1,1,3,1,15,2,2,3,2,4,bonsai
2,1,2,2,1,1,2,1,3,6,1,1,2,15,2,1,1,2,5,15,1,1,2,1,15,1,1,2,1,5,bonsai
1,0,2,1,1,1,1,1,2,12,2,2,1,12,1,1,2,1,12,11,2,0,2,2,15,1,1,1,1,13,bonsai
3,3,1,1,0,1,1,2,1,9,0,1,2,15,1,2,1,2,6,11,0,1,2,1,10,1,1,1,1,5,bonsai
2,1,2,2,1,1,1,1,1,6,1,1,1,13,1,1,1,3,5,12,1,1,1,1,10,2,1,2,1,8,bonsai
1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,11,8,0,0,0,0,1,1,0,1,1,10,bonsai
0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,1,7,4,0,0,0,0,11,0,0,0,1,12,bonsai
2,1,2,2,1,1,2,1,2,6,2,1,2,12,2,2,1,2,8,11,2,1,1,1,15,1,1,1,1,7,bonsai
2,1,3,3,1,1,3,1,2,5,1,1,2,10,4,4,1,4,10,7,1,1,4,2,15,2,2,3,3,3,bonsai
1,1,2,2,1,1,3,1,2,1,1,1,2,11,2,3,1,1,9,11,1,2,1,1,14,1,1,2,1,7,bonsai
4,4,0,0,0,0,0,5,0,6,0,0,4,13,0,0,1,1,9,6,0,3,0,0,14,0,0,0,0,6,bonsai
1,0,1,1,1,1,1,1,1,15,1,1,1,6,0,1,1,2,15,9,1,0,1,0,10,1,2,1,1,8,bonsai
1,1,2,1,1,1,3,1,2,8,1,1,1,10,2,1,1,1,8,12,1,1,2,1,9,1,2,2,0,8,bonsai
1,2,1,1,0,0,2,2,1,8,1,1,1,15,1,2,1,1,15,11,1,1,0,0,11,1,1,0,1,7,bonsai
2,2,2,2,1,1,0,3,0,6,1,1,2,12,0,1,1,3,7,5,1,2,0,0,15,2,2,0,0,9,bonsai
3,2,2,2,1,1,0,2,1,12,1,1,2,7,1,0,1,2,11,4,1,2,2,1,11,1,1,2,0,7,bonsai
3,2,4,4,1,1,4,2,3,2,1,1,3,15,3,4,1,4,5,10,1,2,3,1,15,2,2,3,1,5,bonsai
1,0,2,1,1,1,1,1,2,8,1,2,1,12,1,2,1,1,8,13,1,1,2,1,14,1,1,1,0,10,bonsai
1,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,11,3,0,0,0,0,5,0,0,0,0,5,bonsai
3,2,2,2,1,1,2,1,2,6,2,2,2,15,2,2,2,3,7,13,2,1,1,1,15,2,2,1,1,10,bonsai
2,1,3,3,1,1,3,1,2,6,1,1,2,4,2,3,1,3,8,7,1,2,3,1,6,2,2,2,2,2,bonsai
1,4,2,2,1,1,1,2,0,9,2,2,1,14,1,2,2,2,7,7,1,1,0,0,15,1,1,0,0,12,bonsai
1,2,1,0,0,0,1,0,0,15,0,0,1,2,0,1,0,0,12,6,0,0,1,0,5,0,0,0,0,5,bonsai
3,2,1,0,0,0,1,3,0,8,1,1,3,9,1,1,1,0,8,10,1,1,1,0,13,0,0,0,0,12,bonsai
1,0,1,1,0,0,1,1,1,15,1,1,1,6,0,0,1,1,13,7,1,0,1,0,9,1,1,1,0,8,bonsai
1,0,1,1,0,1,1,1,1,11,1,1,1,9,1,1,1,1,10,7,1,0,0,0,14,1,1,1,1,10,bonsai
0,0,1,1,0,1,4,1,2,3,0,1,1,8,1,2,1,0,10,15,1,1,1,0,9,1,1,0,0,5,bonsai
15,2,0,0,0,0,0,0,0,5,0,0,4,15,0,0,0,1,13,0,0,1,0,0,5,0,0,0,0,1,bonsai
1,1,2,2,1,1,2,1,2,15,1,1,1,9,2,2,2,1,10,11,2,1,2,1,13,1,1,1,2,8,bonsai
2,0,1,1,1,1,0,1,0,14,1,1,2,13,0,0,1,2,12,4,1,1,0,0,15,1,1,0,0,13,bonsai
0,0,2,2,1,1,2,2,2,8,1,1,1,12,3,3,2,2,5,9,1,1,0,1,14,1,2,0,1,9,bonsai
0,0,1,1,0,1,1,2,0,15,1,1,1,11,0,0,1,1,10,8,1,1,1,0,13,1,1,1,0,9,bonsai
0,1,1,1,1,1,1,0,1,13,1,1,0,9,0,0,1,0,9,4,1,0,1,0,12,1,1,1,1,8,bonsai
1,1,2,2,1,1,2,0,3,15,1,1,1,15,3,1,1,4,10,6,1,2,2,1,14,1,1,2,0,7,bonsai
2,1,2,2,2,2,3,1,3,8,1,1,1,14,3,3,2,2,11,15,2,1,2,1,13,2,2,2,2,8,bonsai
1,1,1,1,1,1,1,1,1,14,1,1,1,7,0,1,1,1,13,10,1,1,1,0,9,1,1,1,0,12,bonsai
1,2,1,0,0,0,1,1,1,15,0,0,1,10,0,0,1,0,11,8,0,0,0,1,15,0,0,0,0,7,bonsai
1,1,4,3,1,2,3,2,3,6,1,1,1,15,3,4,1,4,4,8,1,1,3,1,13,2,2,3,1,7,bonsai
4,4,2,3,1,1,2,1,2,3,1,1,2,15,2,2,2,4,10,10,1,1,1,0,15,2,1,1,1,6,bonsai
1,0,2,2,1,1,4,2,2,5,1,1,2,14,2,4,1,1,8,15,1,1,3,1,15,1,1,2,1,5,bonsai
1,0,1,1,1,1,0,0,2,15,1,1,1,12,2,1,1,1,9,6,1,0,1,2,15,1,1,1,1,11,bonsai
2,2,0,0,0,0,0,1,0,15,0,0,1,3,0,0,0,0,11,4,0,0,0,0,5,0,0,0,0,7,bonsai
3,1,2,2,1,1,1,1,0,6,1,1,2,10,0,2,1,4,7,12,1,1,1,0,15,1,1,1,1,5,bonsai
1,1,3,3,1,1,2,1,2,4,1,1,2,13,2,3,1,3,6,13,1,2,2,1,13,1,2,2,1,6,bonsai
1,0,1,1,1,1,1,1,1,13,1,1,1,14,1,1,1,1,11,9,1,0,1,0,15,1,1,1,0,11,bonsai
1,2,1,1,1,1,1,2,1,9,1,1,1,9,1,1,1,1,14,10,1,2,1,0,13,1,1,1,1,9,bonsai
3,4,2,1,1,0,2,1,1,13,1,1,2,11,2,1,1,1,15,14,1,1,0,0,14,1,1,0,1,9,bonsai
2,2,4,4,1,1,3,1,3,1,1,1,2,15,4,4,1,3,2,12,1,1,4,1,15,1,2,3,1,4,bonsai
6,5,2,2,1,1,2,1,2,4,1,1,4,15,1,2,1,4,7,12,1,2,1,1,9,1,1,1,1,3,bonsai
