@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.JpegCoefficientFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 19'

@attribute 'Histogram of JPEG Coefficients150' numeric
@attribute 'Histogram of JPEG Coefficients142' numeric
@attribute 'Histogram of JPEG Coefficients86' numeric
@attribute 'Histogram of JPEG Coefficients16' numeric
@attribute 'Histogram of JPEG Coefficients24' numeric
@attribute 'Histogram of JPEG Coefficients78' numeric
@attribute 'Histogram of JPEG Coefficients93' numeric
@attribute 'Histogram of JPEG Coefficients157' numeric
@attribute 'Histogram of JPEG Coefficients70' numeric
@attribute 'Histogram of JPEG Coefficients158' numeric
@attribute 'Histogram of JPEG Coefficients96' numeric
@attribute 'Histogram of JPEG Coefficients85' numeric
@attribute 'Histogram of JPEG Coefficients94' numeric
@attribute 'Histogram of JPEG Coefficients149' numeric
@attribute 'Histogram of JPEG Coefficients88' numeric
@attribute 'Histogram of JPEG Coefficients134' numeric
@attribute 'Histogram of JPEG Coefficients152' numeric
@attribute 'Histogram of JPEG Coefficients1' numeric
@attribute 'Histogram of JPEG Coefficients160' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
6,17,5,118,141,9,2,3,58,6,16,4,3,5,15,57,24,229,19,airplanes
11,22,15,255,241,14,13,9,65,14,20,5,13,12,24,72,21,175,21,airplanes
4,10,5,101,122,11,3,6,63,5,8,5,4,5,11,63,20,133,6,airplanes
11,22,14,250,255,17,12,11,80,16,25,12,13,11,36,91,33,89,23,airplanes
15,20,8,185,224,13,9,10,62,11,9,7,9,11,23,65,21,131,12,airplanes
9,17,10,255,212,15,7,8,71,13,24,10,8,11,26,68,36,114,31,airplanes
20,32,11,255,249,13,6,16,31,12,49,7,9,15,58,49,75,21,60,airplanes
15,31,17,255,229,28,14,11,65,20,58,14,16,12,61,76,62,58,49,airplanes
5,10,8,65,59,11,3,3,66,5,9,4,5,5,7,70,9,197,7,airplanes
13,24,11,193,237,23,10,9,70,16,40,10,8,10,68,72,51,128,53,airplanes
6,10,9,91,92,12,3,3,52,6,32,5,5,4,32,58,13,149,21,airplanes
22,33,17,180,142,23,10,10,75,22,39,13,16,14,32,92,30,255,42,airplanes
11,16,9,239,245,14,5,5,62,7,12,6,5,7,17,59,15,102,13,airplanes
23,34,15,212,170,23,16,10,103,12,41,19,16,17,47,120,50,120,29,airplanes
8,16,12,225,252,16,7,5,58,8,13,8,8,9,18,57,17,232,9,airplanes
14,26,13,239,251,22,12,12,85,13,37,12,9,15,52,82,41,68,31,airplanes
10,19,11,234,255,16,8,8,69,11,44,10,9,11,58,74,60,79,49,airplanes
15,25,10,238,255,23,9,8,64,11,59,15,7,16,69,66,81,32,51,airplanes
27,34,22,198,198,29,22,19,85,28,16,13,18,13,46,84,43,169,29,airplanes
20,38,15,255,235,21,9,8,82,17,40,10,12,18,39,113,36,178,40,airplanes
20,29,12,255,206,20,8,13,31,22,52,7,11,15,31,36,27,105,47,airplanes
5,10,9,49,77,11,4,3,58,4,22,4,4,6,26,60,24,157,26,airplanes
3,9,4,194,255,12,4,3,62,5,15,6,4,5,13,54,16,176,13,airplanes
15,19,18,129,109,20,11,10,86,16,22,13,14,15,31,84,32,232,17,airplanes
20,25,21,216,242,22,15,15,111,14,57,15,11,22,77,85,71,29,61,airplanes
5,16,6,113,177,14,4,2,82,6,27,4,6,5,20,76,15,255,17,airplanes
13,28,4,255,223,13,5,11,28,15,43,4,8,10,31,46,44,46,45,airplanes
7,11,8,168,190,12,8,4,52,4,13,8,6,6,18,54,15,132,12,airplanes
14,28,11,246,225,24,9,13,41,11,57,8,11,13,45,69,70,48,53,airplanes
37,43,30,212,255,43,20,22,99,28,64,19,16,35,54,108,56,162,57,airplanes
7,13,6,46,44,10,4,4,63,5,17,3,4,5,12,58,17,207,14,airplanes
4,6,4,209,215,6,3,2,55,3,5,4,3,4,8,58,8,173,4,airplanes
11,19,13,78,110,14,5,6,75,7,31,9,5,11,27,93,41,225,37,airplanes
21,34,10,162,179,24,9,19,76,26,37,14,20,19,61,99,97,158,21,airplanes
18,33,16,244,201,30,16,12,59,15,36,10,17,15,47,64,51,74,31,airplanes
22,32,21,245,255,26,10,16,80,23,23,17,16,15,33,92,48,100,26,airplanes
30,44,26,153,98,31,17,16,105,26,34,13,20,22,35,138,31,247,26,airplanes
3,6,4,48,59,7,4,2,56,3,8,6,1,4,6,54,6,255,9,airplanes
15,20,10,205,181,17,13,8,52,13,19,11,10,14,69,63,66,57,18,airplanes
14,23,16,135,128,23,10,10,74,19,14,10,13,13,23,82,24,165,12,airplanes
23,31,21,202,205,27,17,9,92,18,51,16,16,17,54,105,43,194,46,airplanes
14,20,13,87,90,18,6,12,96,10,30,10,8,12,28,103,40,251,32,airplanes
16,22,7,232,255,15,8,9,30,13,45,8,9,10,52,42,70,43,48,airplanes
11,25,8,97,99,15,9,14,65,14,23,10,9,11,26,69,36,208,19,airplanes
32,44,20,201,220,28,13,18,73,34,28,9,14,19,23,91,24,92,25,airplanes
11,22,14,110,102,20,10,10,92,13,30,11,8,11,35,76,21,152,16,airplanes
7,10,11,68,72,9,4,2,65,3,29,6,3,7,24,53,18,166,28,airplanes
10,19,7,205,209,17,5,7,32,14,39,7,7,7,33,45,46,53,38,airplanes
24,31,10,237,255,18,5,12,40,23,57,7,12,12,52,70,71,73,71,airplanes
12,18,10,242,255,16,7,6,35,10,37,6,12,8,36,37,45,58,43,airplanes
19,34,11,156,123,20,10,14,87,18,40,18,6,19,63,90,103,89,78,airplanes
4,7,4,238,199,5,1,2,43,4,14,2,3,3,17,45,21,218,16,airplanes
7,14,8,85,88,8,3,5,74,5,35,6,4,9,22,76,37,171,40,airplanes
20,37,23,241,255,28,13,12,80,20,49,15,15,13,76,77,62,70,48,airplanes
16,24,11,101,101,21,7,11,80,14,34,9,12,10,38,75,29,167,22,airplanes
18,27,11,223,244,24,11,9,87,22,40,8,18,17,28,81,43,195,57,airplanes
18,32,17,255,248,24,14,20,52,26,37,9,17,19,36,88,51,61,31,airplanes
21,33,25,251,247,30,18,16,110,16,36,16,20,16,44,101,44,64,30,airplanes
4,7,10,98,124,8,2,1,66,3,18,4,4,4,12,60,11,205,14,airplanes
13,24,10,213,255,22,9,7,50,11,58,11,10,8,78,50,49,30,51,airplanes
4,6,5,38,49,5,2,2,56,3,12,3,2,3,12,53,10,178,11,airplanes
28,45,21,255,251,40,15,23,81,24,32,14,22,21,55,103,60,106,25,airplanes
7,19,12,255,254,15,7,4,69,7,22,6,7,4,35,67,29,141,17,airplanes
10,14,5,183,210,10,3,5,61,8,13,4,6,8,12,57,17,178,20,airplanes
20,28,20,255,215,27,10,16,95,20,35,15,12,19,66,84,55,68,41,airplanes
14,20,11,223,255,24,8,8,66,12,50,9,6,13,63,74,63,103,53,airplanes
30,54,20,241,233,31,8,8,64,33,31,14,17,18,37,94,29,208,21,airplanes
23,41,20,239,255,30,17,21,98,29,64,12,27,17,55,95,74,55,45,airplanes
6,10,4,169,207,6,3,2,52,3,5,4,3,3,7,55,11,211,4,airplanes
16,20,18,214,255,31,11,8,81,13,38,9,14,11,59,65,37,206,34,airplanes
27,35,23,208,227,41,19,20,118,24,34,13,26,11,43,99,37,48,29,airplanes
23,34,18,255,218,35,11,15,91,25,35,9,17,14,36,109,24,231,18,airplanes
25,32,24,255,198,26,13,10,89,20,32,18,16,13,38,89,58,185,39,airplanes
4,7,5,75,94,7,4,3,54,3,7,4,3,4,13,55,12,255,4,airplanes
32,54,27,255,238,30,15,24,77,28,31,12,24,18,37,94,47,131,43,airplanes
13,19,15,227,223,18,12,10,64,17,37,8,8,8,53,51,61,59,40,airplanes
16,23,12,225,255,19,7,15,53,16,33,9,11,16,41,66,55,53,34,airplanes
5,11,6,119,123,8,4,3,64,3,13,6,3,6,16,65,13,215,9,airplanes
19,32,10,194,213,20,9,13,47,16,36,8,12,13,38,64,41,100,28,airplanes
21,28,17,216,181,23,17,13,79,21,57,16,17,16,66,81,52,80,43,airplanes
13,27,14,246,255,19,9,12,80,13,30,9,9,10,57,83,75,63,41,airplanes
36,62,36,207,178,44,20,27,88,32,33,19,26,22,33,102,28,218,22,airplanes
4,8,5,189,186,5,1,1,50,3,9,2,3,2,8,47,4,191,8,airplanes
29,44,24,255,197,28,11,15,92,30,47,11,18,23,39,105,41,94,50,airplanes
5,12,8,56,57,8,3,3,56,3,13,5,5,5,12,52,12,253,15,airplanes
7,15,5,88,75,9,2,4,61,6,9,3,5,5,9,66,9,255,8,airplanes
20,33,17,229,227,33,13,16,75,17,47,15,19,22,75,92,66,64,42,airplanes
6,8,6,36,72,8,3,2,53,4,16,4,5,2,19,46,16,167,9,airplanes
8,11,6,90,90,11,4,4,53,7,8,5,5,6,10,60,8,219,9,airplanes
9,19,13,129,130,14,6,5,68,9,11,7,8,5,13,72,15,255,10,airplanes
8,10,6,60,74,8,2,5,50,4,17,5,3,6,19,49,16,196,12,airplanes
5,9,5,196,243,10,5,3,64,5,22,5,2,7,24,64,22,105,25,airplanes
18,21,14,250,255,17,8,14,21,19,31,4,14,14,35,39,53,18,32,airplanes
31,45,26,184,136,36,15,21,88,28,45,23,31,19,48,106,42,181,40,airplanes
7,17,10,68,61,13,6,5,83,5,18,7,6,9,19,77,19,254,22,airplanes
35,52,29,255,246,43,17,22,87,31,45,22,27,24,48,86,44,80,31,airplanes
11,19,7,228,191,10,5,7,63,10,17,4,7,9,16,75,16,242,19,airplanes
2,5,3,25,28,5,1,1,46,2,11,3,2,2,9,39,4,196,6,airplanes
2,4,1,101,103,3,2,2,52,2,4,1,1,2,5,49,6,255,6,airplanes
20,30,23,243,194,32,14,7,62,16,36,11,14,9,32,58,32,179,32,airplanes
7,13,5,189,210,8,5,4,49,7,16,5,6,6,12,58,11,179,8,airplanes
6,9,6,140,141,11,2,2,61,5,7,4,4,5,9,50,7,217,9,airplanes
17,24,8,204,255,18,4,13,57,12,44,6,9,17,50,102,81,140,66,airplanes
20,31,17,255,254,16,8,11,56,19,46,9,14,14,62,69,58,70,53,airplanes
38,40,31,242,255,34,15,13,76,33,37,17,18,17,51,65,57,49,45,airplanes
12,24,12,204,254,24,14,9,74,17,25,10,10,12,49,93,63,168,36,airplanes
3,8,4,45,56,8,2,2,54,3,11,3,3,3,12,54,10,223,15,airplanes
8,15,6,69,55,13,4,4,58,6,33,8,3,7,32,58,22,159,28,airplanes
15,20,13,113,157,23,8,10,78,12,44,9,15,10,60,68,56,125,40,airplanes
22,32,17,254,255,20,13,13,59,24,44,12,17,22,42,82,34,156,40,airplanes
29,48,30,252,255,39,14,21,84,29,49,15,20,23,54,90,56,67,42,airplanes
14,19,12,255,244,14,4,10,28,16,39,6,10,9,46,40,42,44,29,airplanes
21,33,11,211,255,17,7,21,36,25,46,10,13,13,52,55,66,50,38,airplanes
15,26,15,217,251,21,7,7,53,14,59,9,7,16,67,70,63,52,65,airplanes
16,31,16,110,96,19,14,8,90,10,18,10,9,14,35,91,47,141,27,airplanes
20,32,24,252,255,26,16,11,48,15,51,14,16,11,66,54,54,23,36,airplanes
12,29,15,254,255,20,9,14,67,13,31,11,15,11,67,76,62,86,35,airplanes
25,33,29,255,251,27,13,17,62,21,37,18,20,15,56,81,43,46,36,airplanes
20,35,22,255,230,26,10,10,52,12,61,11,14,11,84,57,67,47,51,airplanes
7,13,7,32,43,9,4,3,72,5,11,5,5,4,15,69,11,166,11,airplanes
26,44,29,204,172,44,18,25,101,27,32,21,25,18,43,108,36,185,30,airplanes
11,20,10,208,218,21,8,8,89,10,19,8,8,10,24,103,27,155,15,airplanes
12,21,12,255,236,14,9,7,52,10,22,6,10,8,28,65,34,131,23,airplanes
22,30,14,248,230,29,10,21,48,29,38,11,13,21,46,69,35,95,29,airplanes
9,16,8,78,121,13,3,4,56,7,21,6,4,8,19,68,14,232,19,airplanes
23,35,13,166,255,25,14,15,73,23,42,10,20,16,55,77,69,46,36,airplanes
11,18,8,214,211,15,5,9,57,15,49,6,7,6,55,63,63,43,41,airplanes
3,5,4,66,78,4,1,1,57,1,9,2,2,2,6,51,9,255,9,airplanes
16,24,27,192,174,36,15,12,89,12,38,15,23,12,43,74,57,184,55,airplanes
19,39,16,207,255,32,10,13,46,26,38,9,14,20,36,56,46,58,34,airplanes
25,40,28,178,247,31,20,25,91,23,23,17,22,21,42,107,41,126,21,airplanes
16,22,15,223,255,24,8,9,102,9,43,11,12,16,42,99,44,133,49,airplanes
12,20,10,127,78,23,12,7,80,10,21,7,12,7,20,73,19,178,20,airplanes
6,9,4,144,166,7,2,3,49,5,11,3,2,4,13,56,17,194,9,airplanes
32,46,32,241,225,38,15,19,79,28,54,16,26,27,47,100,80,151,51,airplanes
23,36,14,228,255,24,14,18,64,24,46,14,13,26,68,72,81,65,36,airplanes
11,19,11,205,255,18,9,9,30,11,45,8,9,10,66,38,64,13,42,airplanes
5,13,5,56,95,6,3,4,65,6,7,5,5,6,18,75,20,255,13,airplanes
4,7,5,50,90,8,2,2,49,3,13,3,3,5,15,49,13,184,13,airplanes
6,10,6,210,188,8,5,4,75,5,8,6,5,6,10,72,9,246,7,airplanes
12,14,9,115,149,11,4,7,73,7,24,7,7,10,48,74,58,224,27,airplanes
2,4,3,19,25,4,1,1,40,2,9,1,2,2,12,41,6,138,8,airplanes
20,31,10,220,237,14,11,14,67,16,11,8,12,14,19,77,26,232,14,airplanes
30,38,21,112,90,33,17,17,111,19,17,16,17,18,25,111,30,255,24,airplanes
7,13,9,235,255,17,5,4,67,5,12,5,6,4,15,56,10,196,9,airplanes
9,12,9,217,201,13,3,6,54,10,13,5,7,8,12,55,15,160,11,airplanes
13,20,14,255,240,17,4,9,45,15,42,8,5,8,33,51,42,91,41,airplanes
20,25,22,255,218,30,12,15,97,16,50,16,15,16,45,102,35,206,34,airplanes
4,7,4,179,198,5,2,2,54,4,6,3,3,4,5,56,8,213,3,airplanes
6,12,4,70,59,8,3,2,64,4,13,4,4,3,10,60,12,233,8,airplanes
25,30,16,255,239,20,7,13,54,23,44,8,13,18,41,80,42,164,46,airplanes
26,47,20,208,218,25,7,20,52,34,33,8,13,19,35,87,29,128,33,airplanes
3,10,7,40,51,11,5,2,70,5,13,3,5,3,12,55,10,222,11,airplanes
7,16,12,92,72,15,4,4,79,4,30,6,4,8,24,72,32,227,30,airplanes
28,39,15,255,234,33,13,15,76,20,48,17,17,14,62,83,74,111,56,airplanes
15,28,13,222,255,19,11,12,64,12,16,8,9,13,23,80,32,142,24,airplanes
18,26,24,207,207,30,15,12,176,17,62,21,16,15,47,102,62,205,55,airplanes
9,14,12,213,228,16,5,5,80,8,19,7,9,8,27,86,19,226,11,airplanes
21,28,20,255,234,28,21,19,93,24,29,14,18,18,45,101,42,104,28,airplanes
18,25,13,251,237,22,9,11,41,9,50,10,14,11,47,49,48,30,44,airplanes
4,5,3,56,56,7,2,2,48,3,10,3,2,4,8,45,13,238,12,airplanes
24,30,20,254,255,25,13,19,63,25,53,12,23,15,69,73,54,68,40,airplanes
12,20,10,255,254,14,11,9,70,11,20,9,13,10,36,66,31,113,13,airplanes
7,9,6,55,53,9,5,5,54,4,8,3,5,4,7,56,8,142,10,airplanes
10,16,9,251,255,24,6,12,55,9,39,10,9,13,57,58,61,36,36,airplanes
12,17,10,252,255,18,10,9,89,15,36,8,10,10,42,85,27,148,28,airplanes
35,35,15,220,255,31,12,22,38,32,37,7,15,26,48,69,70,37,49,airplanes
10,12,7,157,208,14,5,7,17,15,25,6,9,5,62,20,105,53,25,airplanes
23,35,21,255,245,28,14,17,89,24,49,18,12,23,64,105,54,98,54,airplanes
14,16,10,255,238,19,8,9,24,9,45,9,11,9,62,17,58,12,48,airplanes
23,38,19,255,170,31,15,18,71,25,30,15,22,18,67,78,65,106,50,airplanes
32,35,18,203,207,24,8,16,65,24,38,12,14,23,43,108,65,189,38,airplanes
18,31,21,255,247,24,13,8,66,17,44,17,15,15,62,61,76,62,53,airplanes
11,20,17,191,255,19,10,10,56,11,65,15,11,13,62,59,75,25,47,airplanes
10,23,6,115,97,11,8,10,73,6,16,8,6,12,27,66,24,233,19,airplanes
17,23,22,100,74,25,15,11,94,18,23,14,23,10,39,85,31,170,18,airplanes
3,5,3,249,221,4,2,1,46,2,6,3,3,2,6,41,5,116,5,airplanes
6,13,6,66,96,8,3,5,58,4,17,5,3,7,22,56,26,255,16,airplanes
10,22,14,69,84,17,7,4,92,8,25,10,10,9,22,86,21,219,20,airplanes
10,20,10,69,72,10,7,7,66,6,19,4,7,8,14,63,19,224,17,airplanes
10,20,4,255,222,7,2,5,22,9,27,5,3,8,40,39,30,48,36,airplanes
29,45,21,255,207,25,10,21,63,32,42,13,22,15,49,106,32,87,38,airplanes
12,37,12,220,255,21,10,7,74,10,67,13,12,15,108,79,67,70,45,airplanes
12,18,11,245,190,12,7,7,71,10,21,7,10,7,29,80,14,206,13,airplanes
4,9,4,43,58,8,3,2,52,6,16,4,4,4,14,56,16,153,13,airplanes
6,17,10,59,54,13,4,5,77,7,21,5,7,8,17,91,16,176,20,airplanes
3,6,3,222,245,6,1,1,46,1,9,2,2,1,5,42,3,137,6,airplanes
14,23,8,220,226,17,6,11,62,9,45,10,9,14,71,58,70,38,31,airplanes
17,24,15,201,255,28,8,12,75,15,70,11,16,13,47,57,59,78,52,airplanes
10,18,7,156,147,15,7,8,70,8,12,7,6,9,20,83,31,241,13,airplanes
29,42,25,227,255,32,17,27,93,27,19,18,19,26,33,103,33,179,17,airplanes
4,8,3,198,171,8,2,4,57,5,12,2,2,5,21,68,15,219,16,airplanes
35,43,32,246,255,37,23,23,51,41,47,24,29,23,49,73,59,60,56,airplanes
20,24,11,221,248,18,7,12,26,26,62,9,8,14,68,46,35,64,37,airplanes
3,10,4,98,122,10,3,4,60,3,18,3,3,4,21,66,34,212,28,airplanes
5,8,6,203,255,8,3,4,59,5,9,4,3,5,14,57,12,154,9,airplanes
20,34,22,255,220,29,14,13,101,21,40,14,15,19,46,92,34,134,22,airplanes
28,48,31,255,234,49,17,16,90,25,45,23,22,20,55,83,50,84,30,airplanes
30,46,24,255,253,39,12,19,67,20,60,16,22,19,56,77,78,82,51,airplanes
21,35,23,255,223,25,12,20,70,29,61,12,23,15,39,98,44,160,39,airplanes
7,11,7,193,178,15,5,6,65,9,12,6,6,7,25,51,17,255,11,airplanes
24,42,15,255,214,30,11,14,54,23,63,14,14,21,57,64,63,47,68,airplanes
10,15,11,183,211,13,6,6,60,12,24,6,7,7,28,59,14,171,13,airplanes
14,33,8,228,255,13,7,15,71,16,14,6,12,12,16,78,33,224,18,airplanes
27,39,24,255,245,37,14,19,64,32,43,18,21,15,54,64,55,33,53,airplanes
11,19,12,201,219,18,6,6,78,10,41,7,11,7,34,78,33,234,29,airplanes
19,30,28,217,255,34,17,14,94,19,44,16,25,17,37,77,44,148,43,airplanes
9,12,10,200,245,10,6,3,64,10,10,4,8,7,25,75,20,161,12,airplanes
19,18,7,247,255,12,7,8,19,14,51,9,9,12,56,24,56,7,51,airplanes
20,34,24,203,188,30,10,12,87,22,31,11,27,9,34,73,21,160,16,airplanes
12,15,10,243,255,17,7,9,75,10,23,9,10,14,33,88,52,106,25,airplanes
30,50,30,255,214,36,14,16,78,25,44,15,31,20,45,82,50,65,34,airplanes
25,34,22,199,223,24,20,16,46,20,68,20,16,23,63,72,76,35,64,airplanes
7,16,10,73,92,11,4,4,64,6,24,6,5,6,30,68,16,218,21,airplanes
24,50,12,255,236,21,11,21,65,20,34,12,10,18,49,128,73,66,30,airplanes
16,19,11,227,207,15,7,8,30,15,46,7,8,8,49,45,42,48,43,airplanes
4,12,5,209,173,8,3,5,55,5,13,4,3,6,18,50,23,232,13,airplanes
23,30,28,202,228,26,16,16,91,21,20,16,22,24,44,80,46,183,21,airplanes
17,23,10,225,255,15,9,11,13,21,52,7,10,9,48,34,55,18,55,airplanes
23,36,21,255,215,31,12,16,103,19,28,9,16,17,33,122,17,199,17,airplanes
15,25,17,224,255,23,13,11,78,11,40,12,10,12,45,63,42,95,34,airplanes
33,38,22,254,255,34,19,18,118,27,26,18,28,26,32,96,29,219,39,airplanes
32,43,18,242,209,26,11,27,69,32,37,13,20,19,43,93,47,122,36,airplanes
22,24,26,241,225,33,11,13,83,17,52,17,21,16,97,65,60,87,34,airplanes
6,13,12,106,100,16,10,5,71,5,34,11,12,8,52,61,30,184,15,airplanes
35,38,22,223,255,36,12,18,72,25,38,15,20,20,43,98,36,34,32,airplanes
6,9,4,237,241,7,5,5,54,7,15,5,5,6,24,59,29,220,15,airplanes
15,22,13,157,142,17,10,9,82,14,20,8,16,12,38,81,34,129,17,airplanes
23,38,30,120,93,47,23,18,125,21,54,19,28,23,51,112,47,168,46,airplanes
7,13,7,206,205,11,4,3,59,5,11,6,4,5,19,62,20,194,10,airplanes
11,16,9,161,149,17,7,4,84,7,17,8,8,5,35,65,13,181,9,airplanes
34,43,15,255,242,30,10,13,59,30,24,10,17,22,32,99,55,52,31,airplanes
17,26,19,254,202,32,17,12,99,17,44,11,16,14,43,88,36,234,31,airplanes
19,40,26,229,220,37,15,17,72,19,39,12,15,14,43,79,53,62,49,airplanes
9,15,10,221,252,12,7,5,60,7,8,5,5,6,11,61,16,207,8,airplanes
8,6,8,225,248,12,6,7,22,9,68,6,6,10,80,22,69,9,54,airplanes
20,32,14,252,255,22,10,11,54,19,48,7,16,14,41,62,69,81,49,airplanes
5,9,9,211,223,10,4,3,51,6,16,5,6,4,19,50,12,230,7,airplanes
9,14,7,203,195,12,6,7,63,7,7,5,5,9,17,67,20,184,9,airplanes
19,28,5,254,223,12,6,9,54,15,24,8,4,11,25,70,30,75,23,airplanes
15,25,18,230,255,33,11,10,103,18,62,14,19,11,50,96,42,79,40,airplanes
33,43,21,255,245,27,12,22,49,29,40,15,13,21,34,50,68,57,39,airplanes
28,48,26,200,162,38,12,23,100,37,33,18,29,19,40,134,38,172,29,airplanes
17,31,18,240,229,25,9,13,45,18,45,7,16,13,43,46,37,61,43,airplanes
5,12,9,169,121,13,2,3,79,4,30,5,3,7,23,87,33,255,33,airplanes
15,27,11,181,154,13,6,13,85,10,30,11,7,15,21,110,31,191,37,airplanes
19,40,22,213,210,29,13,19,68,15,31,14,14,20,56,77,51,105,29,airplanes
6,12,10,215,209,11,5,4,63,7,47,9,5,9,50,65,45,222,34,airplanes
2,5,7,37,40,8,4,3,64,2,13,6,4,5,14,59,10,203,8,airplanes
15,28,8,255,207,16,11,9,70,15,26,9,10,10,42,85,44,146,25,airplanes
13,25,12,255,249,18,7,10,71,10,58,13,12,10,80,84,65,95,44,airplanes
17,33,17,255,228,29,11,9,90,15,44,10,11,11,46,95,32,90,25,airplanes
10,16,9,215,251,12,5,8,54,15,40,7,7,11,40,56,71,52,43,airplanes
13,30,10,210,242,22,9,13,50,12,22,12,8,19,56,71,75,39,27,airplanes
17,31,19,255,225,22,9,19,56,21,43,11,16,16,58,77,56,56,46,airplanes
34,47,22,210,164,30,15,17,91,31,37,18,17,17,41,105,35,213,29,airplanes
24,41,15,210,164,29,19,16,81,22,31,18,23,19,51,101,45,81,33,airplanes
6,11,5,241,255,10,3,4,60,7,19,4,4,5,23,58,15,220,12,airplanes
16,31,22,152,122,27,6,15,129,22,39,13,9,19,27,142,25,206,35,airplanes
28,31,14,223,255,20,15,12,86,19,27,12,14,15,34,107,45,184,17,airplanes
25,33,10,244,255,16,6,15,26,18,33,6,9,20,46,35,58,28,61,airplanes
11,15,8,153,175,9,5,7,55,11,13,4,7,9,13,62,19,237,9,airplanes
27,45,24,255,247,36,12,17,83,31,34,15,22,24,65,81,44,98,31,airplanes
17,30,24,251,255,34,23,10,74,18,44,19,29,12,59,83,52,133,53,airplanes
20,35,17,147,176,23,10,10,88,18,31,12,15,13,67,86,69,175,23,airplanes
10,16,20,248,240,22,8,7,64,6,37,13,19,9,51,58,42,65,24,airplanes
12,23,18,255,201,24,4,13,62,11,45,6,15,12,54,71,76,69,45,airplanes
31,33,24,228,236,34,14,22,44,27,54,13,24,18,65,59,56,43,47,airplanes
22,30,17,255,249,20,11,18,53,24,42,12,12,15,60,82,80,130,50,airplanes
10,17,7,242,219,8,5,5,50,8,10,6,7,5,14,55,13,195,9,airplanes
11,16,10,167,140,14,7,6,75,8,22,7,6,7,21,82,28,206,21,airplanes
13,17,9,166,177,12,4,11,74,8,9,6,4,14,16,111,29,190,16,airplanes
15,20,13,182,170,16,8,11,55,10,25,12,12,9,25,58,27,136,10,airplanes
16,22,11,255,238,18,9,9,63,12,34,9,14,8,35,70,42,88,29,airplanes
4,11,5,104,109,9,3,2,69,4,17,4,2,5,14,73,21,223,21,airplanes
37,43,15,249,255,28,14,25,44,37,30,11,18,22,29,88,36,87,29,airplanes
13,16,9,176,202,22,11,10,56,8,42,14,12,11,73,34,67,30,38,airplanes
22,35,23,152,144,39,12,12,73,23,55,16,16,15,75,85,61,165,38,airplanes
6,11,8,38,49,9,4,5,69,6,23,3,4,5,20,59,13,169,17,airplanes
5,8,6,189,223,6,2,1,44,3,4,2,4,3,8,48,7,151,7,airplanes
12,22,8,159,188,14,4,5,63,12,19,4,7,10,15,63,38,189,21,airplanes
9,22,10,205,194,13,4,5,63,8,19,9,4,10,20,67,22,195,23,airplanes
23,32,19,185,221,32,19,17,82,15,26,18,18,16,54,90,60,203,25,airplanes
6,12,9,77,95,9,3,5,59,6,12,5,4,8,15,50,21,193,16,airplanes
12,18,18,211,255,22,12,12,48,14,32,12,12,11,71,41,64,28,25,airplanes
33,44,19,201,255,27,12,20,34,33,30,13,15,20,40,72,67,22,59,airplanes
32,39,28,255,211,28,17,16,90,32,31,13,26,24,51,92,52,72,28,airplanes
17,30,22,163,158,26,12,11,95,11,45,15,13,15,62,89,59,206,42,airplanes
9,16,6,141,156,9,7,12,64,12,14,6,4,7,34,86,32,228,18,airplanes
10,17,7,66,104,9,5,7,48,6,29,5,5,9,31,47,40,157,26,airplanes
15,27,16,255,242,15,9,11,63,13,20,10,12,12,28,66,29,125,13,airplanes
29,41,20,253,215,32,18,27,57,32,34,14,17,24,35,83,49,99,34,airplanes
25,34,22,255,240,31,18,22,70,31,44,12,30,13,52,67,44,60,30,airplanes
14,25,27,235,255,37,18,8,100,11,51,19,19,12,81,69,25,45,19,airplanes
18,43,13,240,233,18,9,11,70,13,63,9,13,15,50,88,43,86,43,airplanes
5,10,6,52,96,10,4,3,55,3,11,5,4,4,9,57,6,130,7,airplanes
8,17,13,123,87,17,9,6,75,6,24,10,6,8,27,77,22,255,18,airplanes
32,54,30,255,239,41,28,20,64,28,38,18,26,25,59,70,46,96,36,airplanes
6,12,8,79,78,11,3,3,51,6,17,5,3,4,18,50,16,215,16,airplanes
27,43,22,248,255,32,11,11,71,33,24,12,24,16,33,88,25,222,25,airplanes
6,13,8,234,249,10,3,4,50,4,13,5,4,4,13,50,13,155,16,airplanes
17,25,10,238,255,19,7,9,33,8,46,8,11,11,60,54,77,28,43,airplanes
5,9,4,117,160,8,4,3,59,5,10,3,3,4,15,59,19,232,7,airplanes
28,32,14,255,222,22,9,14,67,24,35,7,12,15,37,71,51,161,32,airplanes
30,52,27,236,255,33,17,17,66,27,54,15,23,20,36,76,46,96,43,airplanes
24,22,13,229,255,29,14,14,84,14,41,15,11,21,54,79,62,45,31,airplanes
13,24,9,243,255,25,6,12,74,12,42,7,13,11,53,72,53,61,27,airplanes
33,35,14,255,252,18,16,13,77,24,77,14,15,19,79,95,47,151,48,airplanes
