@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.JpegCoefficientFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 19'

@attribute 'Histogram of JPEG Coefficients57' numeric
@attribute 'Histogram of JPEG Coefficients45' numeric
@attribute 'Histogram of JPEG Coefficients150' numeric
@attribute 'Histogram of JPEG Coefficients16' numeric
@attribute 'Histogram of JPEG Coefficients1' numeric
@attribute 'Histogram of JPEG Coefficients58' numeric
@attribute 'Histogram of JPEG Coefficients142' numeric
@attribute 'Histogram of JPEG Coefficients24' numeric
@attribute 'Histogram of JPEG Coefficients31' numeric
@attribute 'Histogram of JPEG Coefficients109' numeric
@attribute 'Histogram of JPEG Coefficients86' numeric
@attribute 'Histogram of JPEG Coefficients23' numeric
@attribute 'Histogram of JPEG Coefficients94' numeric
@attribute 'Histogram of JPEG Coefficients110' numeric
@attribute 'Histogram of JPEG Coefficients93' numeric
@attribute 'Histogram of JPEG Coefficients88' numeric
@attribute 'Histogram of JPEG Coefficients40' numeric
@attribute 'Histogram of JPEG Coefficients78' numeric
@attribute 'Histogram of JPEG Coefficients134' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
25,18,6,118,229,22,17,141,34,1,5,33,3,3,2,15,103,9,57,airplanes
16,23,11,255,175,16,22,241,16,10,15,27,13,9,13,24,135,14,72,airplanes
3,12,4,101,133,12,10,122,11,1,5,17,4,6,3,11,52,11,63,airplanes
12,9,11,250,89,14,22,255,26,7,14,27,13,7,12,36,159,17,91,airplanes
13,17,15,185,131,16,20,224,17,5,8,18,9,6,9,23,126,13,65,airplanes
5,3,9,255,114,6,17,212,10,4,10,12,8,6,7,26,108,15,68,airplanes
6,2,20,255,21,2,32,249,17,8,11,11,9,11,6,58,240,13,49,airplanes
12,1,15,255,58,2,31,229,6,9,17,10,16,14,14,61,175,28,76,airplanes
10,9,5,65,197,10,10,59,17,2,8,22,5,3,3,7,40,11,70,airplanes
22,3,13,193,128,15,24,237,16,9,11,30,8,12,10,68,193,23,72,airplanes
10,1,6,91,149,6,10,92,10,1,9,12,5,3,3,32,95,12,58,airplanes
8,3,22,180,255,5,33,142,12,11,17,30,16,14,10,32,113,23,92,airplanes
20,14,11,239,102,34,16,245,40,4,9,33,5,5,5,17,88,14,59,airplanes
11,11,23,212,120,17,34,170,24,18,15,28,16,12,16,47,63,23,120,airplanes
24,12,8,225,232,21,16,252,16,5,12,29,8,9,7,18,196,16,57,airplanes
7,3,14,239,68,3,26,251,8,9,13,13,9,11,12,52,184,22,82,airplanes
13,1,10,234,79,6,19,255,14,6,11,24,9,7,8,58,233,16,74,airplanes
16,0,15,238,32,6,25,255,4,7,10,7,7,11,9,69,195,23,66,airplanes
18,6,27,198,169,12,34,198,22,20,22,19,18,21,22,46,94,29,84,airplanes
14,6,20,255,178,16,38,235,14,12,15,19,12,19,9,39,172,21,113,airplanes
10,1,20,255,105,1,29,206,9,9,12,9,11,13,8,31,209,20,36,airplanes
16,4,5,49,157,11,10,77,26,2,9,27,4,3,4,26,63,11,60,airplanes
13,10,3,194,176,9,9,255,16,2,4,30,4,3,4,13,160,12,54,airplanes
19,11,15,129,232,31,19,109,16,13,18,25,14,14,11,31,49,20,84,airplanes
14,4,20,216,29,2,25,242,10,9,21,21,11,9,15,77,255,22,85,airplanes
15,18,5,113,255,22,16,177,37,3,6,45,6,4,4,20,89,14,76,airplanes
19,8,13,255,46,8,28,223,8,6,4,8,8,8,5,31,180,13,46,airplanes
12,5,7,168,132,11,11,190,24,3,8,29,6,4,8,18,92,12,54,airplanes
8,5,14,246,48,7,28,225,7,8,11,24,11,10,9,45,237,24,69,airplanes
29,7,37,212,162,10,43,255,18,9,30,20,16,16,20,54,83,43,108,airplanes
9,6,7,46,207,7,13,44,14,5,6,18,4,6,4,12,35,10,58,airplanes
31,9,4,209,173,26,6,215,26,1,4,22,3,0,3,8,102,6,58,airplanes
53,6,11,78,225,30,19,110,17,3,13,44,5,4,5,27,88,14,93,airplanes
10,5,21,162,158,11,34,179,25,9,10,37,20,19,9,61,147,24,99,airplanes
6,2,18,244,74,2,33,201,9,16,16,9,17,17,16,47,139,30,64,airplanes
16,7,22,245,100,9,32,255,19,13,21,17,16,13,10,33,174,26,92,airplanes
25,11,30,153,247,21,44,98,35,13,26,46,20,18,17,35,52,31,138,airplanes
24,5,3,48,255,8,6,59,11,1,4,26,1,2,4,6,57,7,54,airplanes
12,2,15,205,57,9,20,181,18,10,10,20,10,9,13,69,49,17,63,airplanes
7,8,14,135,165,14,23,128,13,5,16,19,13,9,10,23,56,23,82,airplanes
38,19,23,202,194,14,31,205,12,11,21,24,16,19,17,54,204,27,105,airplanes
21,10,14,87,251,19,20,90,18,2,13,36,8,3,6,28,70,18,103,airplanes
5,0,16,232,43,5,22,255,13,6,7,14,9,6,8,52,236,15,42,airplanes
10,11,11,97,208,13,25,99,30,8,8,43,9,6,9,26,94,15,69,airplanes
11,3,32,201,92,8,44,220,11,7,20,14,14,18,13,23,204,28,91,airplanes
13,17,11,110,152,19,22,102,35,5,14,48,8,9,10,35,77,20,76,airplanes
11,5,7,68,166,12,10,72,23,2,11,25,3,3,4,24,60,9,53,airplanes
7,2,10,205,53,3,19,209,7,6,7,9,7,7,5,33,188,17,45,airplanes
21,5,24,237,73,14,31,255,10,11,10,19,12,12,5,52,243,18,70,airplanes
4,0,12,242,58,0,18,255,5,8,10,11,12,11,7,36,174,16,37,airplanes
8,5,19,156,89,19,34,123,21,10,11,39,6,9,10,63,107,20,90,airplanes
16,6,4,238,218,7,7,199,26,2,4,19,3,2,1,17,106,5,45,airplanes
11,7,7,85,171,14,14,88,12,2,8,21,4,5,3,22,71,8,76,airplanes
8,3,20,241,70,5,37,255,7,13,23,13,15,21,13,76,180,28,77,airplanes
27,3,16,101,167,23,24,101,9,6,11,15,12,11,7,38,106,21,75,airplanes
39,12,18,223,195,10,27,244,29,7,11,43,18,12,11,28,246,24,81,airplanes
17,13,18,255,61,7,32,248,25,8,17,27,17,13,14,36,193,24,88,airplanes
5,3,21,251,64,5,33,247,11,12,25,19,20,12,18,44,218,30,101,airplanes
17,6,4,98,205,10,7,124,23,1,10,19,4,2,2,12,66,8,60,airplanes
11,3,13,213,30,4,24,255,11,9,10,11,10,15,9,78,231,22,50,airplanes
5,1,4,38,178,6,6,49,13,1,5,15,2,1,2,12,45,5,53,airplanes
14,3,28,255,106,5,45,251,12,17,21,18,22,18,15,55,180,40,103,airplanes
30,9,7,255,141,9,19,254,27,5,12,21,7,8,7,35,129,15,67,airplanes
13,27,10,183,178,28,14,210,29,3,5,38,6,3,3,12,67,10,57,airplanes
2,3,20,255,68,3,28,215,12,10,20,14,12,17,10,66,145,27,84,airplanes
12,5,14,223,103,10,20,255,24,7,11,30,6,12,8,63,163,24,74,airplanes
11,14,30,241,208,13,54,233,28,10,20,37,17,18,8,37,151,31,94,airplanes
10,2,23,239,55,5,41,255,8,9,20,7,27,18,17,55,183,30,95,airplanes
11,21,6,169,211,18,10,207,22,2,4,34,3,1,3,7,70,6,55,airplanes
42,9,16,214,206,29,20,255,51,9,18,59,14,18,11,59,167,31,65,airplanes
12,2,27,208,48,3,35,227,9,15,23,14,26,32,19,43,209,41,99,airplanes
8,5,23,255,231,9,34,218,10,13,18,13,17,19,11,36,141,35,109,airplanes
14,3,25,255,185,6,32,198,10,12,24,17,16,16,13,38,127,26,89,airplanes
21,7,4,75,255,19,7,94,16,3,5,41,3,3,4,13,107,7,55,airplanes
12,4,32,255,131,10,54,238,20,17,27,32,24,20,15,37,99,30,94,airplanes
9,2,13,227,59,7,19,223,9,12,15,12,8,15,12,53,180,18,51,airplanes
5,4,16,225,53,7,23,255,19,7,12,19,11,9,7,41,176,19,66,airplanes
18,6,5,119,215,12,11,123,25,2,6,22,3,2,4,16,79,8,65,airplanes
5,6,19,194,100,9,32,213,20,6,10,30,12,12,9,38,135,20,64,airplanes
8,2,21,216,80,8,28,181,8,15,17,14,17,16,17,66,110,23,81,airplanes
4,3,13,246,63,5,27,255,8,4,14,13,9,11,9,57,213,19,83,airplanes
17,9,36,207,218,17,62,178,33,17,36,28,26,23,20,33,139,44,102,airplanes
28,16,4,189,191,23,8,186,37,2,5,38,3,2,1,8,56,5,47,airplanes
31,5,29,255,94,17,44,197,18,15,24,21,18,16,11,39,205,28,105,airplanes
7,4,5,56,253,8,12,57,12,2,8,24,5,3,3,12,45,8,52,airplanes
11,11,7,88,255,17,15,75,21,2,5,36,5,3,2,9,41,9,66,airplanes
9,6,20,229,64,3,33,227,20,8,17,28,19,16,13,75,190,33,92,airplanes
12,3,6,36,167,7,8,72,13,2,6,17,5,3,3,19,72,8,46,airplanes
13,12,8,90,219,18,11,90,18,3,6,43,5,5,4,10,74,11,60,airplanes
3,1,9,129,255,3,19,130,8,5,13,15,8,11,6,13,65,14,72,airplanes
11,5,8,60,196,16,10,74,25,2,6,26,3,3,2,19,91,8,49,airplanes
24,16,5,196,105,23,9,243,28,2,5,33,2,3,5,24,85,10,64,airplanes
24,4,18,250,18,8,21,255,20,7,14,23,14,13,8,35,235,17,39,airplanes
20,4,31,184,181,16,45,136,10,19,26,23,31,25,15,48,90,36,106,airplanes
16,9,7,68,254,20,17,61,22,4,10,40,6,6,6,19,55,13,77,airplanes
23,3,35,255,80,7,52,246,10,16,29,22,27,19,17,48,181,43,86,airplanes
9,9,11,228,242,11,19,191,15,6,7,20,7,8,5,16,116,10,75,airplanes
5,0,2,25,196,1,5,28,7,1,3,10,2,1,1,9,22,5,39,airplanes
10,22,2,101,255,24,4,103,18,0,1,18,1,2,2,5,76,3,49,airplanes
40,13,20,243,179,20,30,194,41,17,23,39,14,25,14,32,133,32,58,airplanes
20,20,7,189,179,21,13,210,29,4,5,26,6,5,5,12,61,8,58,airplanes
17,13,6,140,217,14,9,141,25,2,6,29,4,4,2,9,75,11,50,airplanes
18,6,17,204,140,7,24,255,17,6,8,18,9,6,4,50,245,18,102,airplanes
3,2,20,255,70,3,31,254,10,6,17,20,14,12,8,62,222,16,69,airplanes
9,6,38,242,49,9,40,255,17,14,31,22,18,23,15,51,192,34,65,airplanes
22,1,12,204,168,9,24,254,21,8,12,35,10,14,14,49,192,24,93,airplanes
8,7,3,45,223,6,8,56,17,1,4,26,3,4,2,12,51,8,54,airplanes
16,2,8,69,159,11,15,55,17,2,6,19,3,4,4,32,46,13,58,airplanes
16,3,15,113,125,10,20,157,8,11,13,18,15,14,8,60,77,23,68,airplanes
8,4,22,254,156,4,32,255,6,11,17,13,17,11,13,42,165,20,82,airplanes
10,2,29,252,67,3,48,255,19,15,30,15,20,22,14,54,186,39,90,airplanes
21,11,14,255,44,7,19,244,15,8,12,18,10,11,4,46,237,14,40,airplanes
1,0,21,211,50,2,33,255,6,8,11,11,13,12,7,52,211,17,55,airplanes
17,3,15,217,52,11,26,251,19,6,15,17,7,9,7,67,222,21,70,airplanes
5,8,16,110,141,18,31,96,11,8,16,22,9,11,14,35,40,19,91,airplanes
15,5,20,252,23,3,32,255,8,9,24,4,16,11,16,66,235,26,54,airplanes
3,0,12,254,86,1,29,255,5,8,15,6,15,8,9,67,208,20,76,airplanes
5,1,25,255,46,3,33,251,8,13,29,15,20,19,13,56,153,27,81,airplanes
7,6,20,255,47,2,35,230,22,13,22,16,14,16,10,84,218,26,57,airplanes
7,3,7,32,166,4,13,43,12,2,7,12,5,3,4,15,38,9,69,airplanes
19,2,26,204,185,17,44,172,14,15,29,16,25,21,18,43,98,44,108,airplanes
25,12,11,208,155,14,20,218,23,4,10,26,8,4,8,24,96,21,103,airplanes
10,11,12,255,131,11,21,236,25,6,12,27,10,7,9,28,211,14,65,airplanes
9,1,22,248,95,4,30,230,8,10,14,12,13,15,10,46,180,29,69,airplanes
34,10,9,78,232,24,16,121,31,2,8,34,4,4,3,19,76,13,68,airplanes
5,0,23,166,46,1,35,255,2,15,13,5,20,15,14,55,167,25,77,airplanes
6,2,11,214,43,4,18,211,9,5,8,16,7,6,5,55,160,15,63,airplanes
17,10,3,66,255,11,5,78,16,1,4,21,2,1,1,6,70,4,51,airplanes
16,4,16,192,184,19,24,174,13,13,27,17,23,19,15,43,103,36,74,airplanes
26,1,19,207,58,16,39,255,18,13,16,29,14,18,10,36,205,32,56,airplanes
26,14,25,178,126,23,40,247,30,15,28,31,22,14,20,42,135,31,107,airplanes
15,10,16,223,133,13,22,255,26,5,15,30,12,9,8,42,157,24,99,airplanes
17,9,12,127,178,16,20,78,13,7,10,25,12,10,12,20,31,23,73,airplanes
16,8,6,144,194,9,9,166,23,1,4,27,2,3,2,13,109,7,56,airplanes
23,10,32,241,151,9,46,225,32,16,32,30,26,22,15,47,142,38,100,airplanes
11,4,23,228,65,7,36,255,11,12,14,15,13,17,14,68,173,24,72,airplanes
4,8,11,205,13,1,19,255,5,8,11,2,9,11,9,66,238,18,38,airplanes
15,8,5,56,255,10,13,95,20,2,5,40,5,5,3,18,79,6,75,airplanes
26,7,4,50,184,12,7,90,19,2,5,21,3,2,2,15,83,8,49,airplanes
12,7,6,210,246,14,10,188,19,3,6,26,5,4,5,10,33,8,72,airplanes
37,11,12,115,224,35,14,149,46,3,9,83,7,8,4,48,113,11,74,airplanes
2,1,2,19,138,2,4,25,5,1,3,6,2,1,1,12,24,4,41,airplanes
23,15,20,220,232,14,31,237,24,6,10,25,12,7,11,19,86,14,77,airplanes
12,7,30,112,255,16,38,90,20,18,21,25,17,11,17,25,35,33,111,airplanes
23,12,7,235,196,32,13,255,41,5,9,48,6,4,5,15,70,17,56,airplanes
16,10,9,217,160,20,12,201,27,2,9,24,7,5,3,12,68,13,55,airplanes
9,2,13,255,91,2,20,240,5,5,14,5,5,7,4,33,208,17,51,airplanes
39,6,20,255,206,10,25,218,18,5,22,20,15,11,12,45,157,30,102,airplanes
25,14,4,179,213,29,7,198,37,1,4,36,3,1,2,5,85,5,56,airplanes
21,5,6,70,233,10,12,59,13,3,4,22,4,3,3,10,52,8,60,airplanes
21,1,25,255,164,15,30,239,8,10,16,20,13,13,7,41,171,20,80,airplanes
14,10,26,208,128,9,47,218,4,11,20,13,13,15,7,35,150,25,87,airplanes
14,5,3,40,222,8,10,51,17,4,7,23,5,4,5,12,41,11,55,airplanes
26,4,7,92,227,16,16,72,21,4,12,23,4,4,4,24,47,15,72,airplanes
8,4,28,255,111,2,39,234,11,11,15,14,17,13,13,62,197,33,83,airplanes
13,12,15,222,142,11,28,255,23,8,13,24,9,8,11,23,143,19,80,airplanes
30,6,18,207,205,9,26,207,31,10,24,32,16,15,15,47,153,30,102,airplanes
25,12,9,213,226,23,14,228,26,11,12,49,9,11,5,27,175,16,86,airplanes
31,10,21,255,104,8,28,234,14,19,20,14,18,12,21,45,166,28,101,airplanes
12,2,18,251,30,3,25,237,8,11,13,12,14,9,9,47,246,22,49,airplanes
13,3,4,56,238,8,5,56,8,2,3,15,2,2,2,8,46,7,45,airplanes
10,4,24,254,68,5,30,255,14,10,20,16,23,17,13,69,160,25,73,airplanes
11,5,12,255,113,9,20,254,18,7,10,17,13,8,11,36,156,14,66,airplanes
4,1,7,55,142,3,9,53,3,4,6,5,5,4,5,7,55,9,56,airplanes
9,4,10,251,36,8,16,255,17,7,9,21,9,6,6,57,181,24,58,airplanes
16,6,12,252,148,15,17,255,19,6,10,25,10,10,10,42,180,18,85,airplanes
31,3,35,220,37,27,35,255,19,12,15,16,15,12,12,48,221,31,69,airplanes
16,8,10,157,53,16,12,208,31,6,7,31,9,6,5,62,97,14,20,airplanes
6,1,23,255,98,7,35,245,15,12,21,17,12,15,14,64,183,28,105,airplanes
7,3,14,255,12,1,16,238,10,9,10,7,11,10,8,62,168,19,17,airplanes
11,5,23,255,106,4,38,170,13,12,19,18,22,13,15,67,189,31,78,airplanes
10,7,32,203,189,15,35,207,17,10,18,44,14,15,8,43,150,24,108,airplanes
13,0,18,255,62,2,31,247,19,11,21,12,15,14,13,62,202,24,61,airplanes
23,3,11,191,25,9,20,255,9,9,17,6,11,6,10,62,207,19,59,airplanes
18,15,10,115,233,28,23,97,20,5,6,33,6,5,8,27,88,11,66,airplanes
16,10,17,100,170,23,23,74,18,14,22,30,23,13,15,39,61,25,85,airplanes
19,12,3,249,116,27,5,221,39,1,3,37,3,3,2,6,77,4,41,airplanes
20,8,6,66,255,14,13,96,26,2,6,33,3,2,3,22,75,8,56,airplanes
13,8,10,69,219,16,22,84,32,5,14,53,10,6,7,22,72,17,86,airplanes
15,11,10,69,224,14,20,72,31,4,10,40,7,4,7,14,65,10,63,airplanes
9,1,10,255,48,4,20,222,8,2,4,13,3,3,2,40,185,7,39,airplanes
22,4,29,255,87,6,45,207,21,12,21,20,22,23,10,49,187,25,106,airplanes
21,1,12,220,70,1,37,255,8,12,12,9,12,12,10,108,229,21,79,airplanes
6,8,12,245,206,9,18,190,15,3,11,14,10,2,7,29,114,12,80,airplanes
7,4,4,43,153,9,9,58,14,1,4,15,4,3,3,14,59,8,56,airplanes
17,4,6,59,176,9,17,54,15,3,10,20,7,5,4,17,39,13,91,airplanes
15,15,3,222,137,19,6,245,32,0,3,28,2,1,1,5,71,6,42,airplanes
2,1,14,220,38,2,23,226,7,8,8,14,9,7,6,71,191,17,58,airplanes
7,0,17,201,78,7,24,255,5,11,15,8,16,12,8,47,176,28,57,airplanes
11,5,10,156,241,16,18,147,13,7,7,18,6,7,7,20,55,15,83,airplanes
49,5,29,227,179,44,42,255,28,15,25,25,19,21,17,33,157,32,103,airplanes
11,6,4,198,219,7,8,171,36,2,3,42,2,1,2,21,140,8,68,airplanes
1,2,35,246,60,1,43,255,17,20,32,20,29,26,23,49,151,37,73,airplanes
8,2,20,221,64,3,24,248,8,6,11,10,8,8,7,68,163,18,46,airplanes
13,9,3,98,212,20,10,122,21,1,4,25,3,2,3,21,87,10,66,airplanes
19,15,5,203,154,15,8,255,20,4,6,24,3,3,3,14,110,8,57,airplanes
18,5,20,255,134,8,34,220,21,9,22,28,15,20,14,46,118,29,92,airplanes
1,0,28,255,84,0,48,234,2,18,31,3,22,16,17,55,140,49,83,airplanes
23,1,30,255,82,16,46,253,17,12,24,45,22,25,12,56,241,39,77,airplanes
11,4,21,255,160,13,35,223,15,20,23,21,23,18,12,39,135,25,98,airplanes
14,13,7,193,255,23,11,178,21,4,7,34,6,5,5,25,114,15,51,airplanes
20,0,24,255,47,6,42,214,5,12,15,18,14,17,11,57,169,30,64,airplanes
41,11,10,183,171,31,15,211,48,5,11,50,7,9,6,28,83,13,59,airplanes
16,15,14,228,224,16,33,255,41,7,8,50,12,6,7,16,127,13,78,airplanes
8,7,27,255,33,2,39,245,13,17,24,18,21,21,14,54,185,37,64,airplanes
28,9,11,201,234,9,19,219,66,5,12,70,11,9,6,34,167,18,78,airplanes
7,2,19,217,148,1,30,255,12,14,28,25,25,16,17,37,178,34,77,airplanes
12,15,9,200,161,14,12,245,17,6,10,26,8,7,6,25,154,10,75,airplanes
12,1,19,247,7,3,18,255,5,10,7,4,9,8,7,56,243,12,24,airplanes
23,7,20,203,160,16,34,188,11,9,24,23,27,17,10,34,162,30,73,airplanes
4,3,12,243,106,2,15,255,9,6,10,9,10,8,7,33,208,17,88,airplanes
6,4,30,255,65,7,50,214,9,16,30,12,31,30,14,45,155,36,82,airplanes
2,3,25,199,35,2,34,223,3,16,22,5,16,13,20,63,113,24,72,airplanes
18,2,7,73,218,11,16,92,14,3,10,21,5,4,4,30,76,11,68,airplanes
18,1,24,255,66,12,50,236,13,12,12,16,10,8,11,49,164,21,128,airplanes
11,8,16,227,48,10,19,207,14,8,11,23,8,9,7,49,155,15,45,airplanes
24,12,4,209,232,14,12,173,37,3,5,32,3,5,3,18,126,8,50,airplanes
29,17,23,202,183,22,30,228,37,9,28,37,22,13,16,44,100,26,80,airplanes
8,2,17,225,18,2,23,255,8,5,10,8,10,7,9,48,224,15,34,airplanes
35,6,23,255,199,24,36,215,14,11,21,25,16,15,12,33,136,31,122,airplanes
36,5,15,224,95,19,25,255,17,7,17,17,10,9,13,45,186,23,63,airplanes
8,2,33,254,219,2,38,255,23,19,22,24,28,23,19,32,172,34,96,airplanes
11,3,32,242,122,9,43,209,17,16,18,16,20,21,11,43,120,26,93,airplanes
3,1,22,241,87,4,24,225,13,13,26,13,21,13,11,97,119,33,65,airplanes
16,9,6,106,184,21,13,100,30,3,12,44,12,9,10,52,96,16,61,airplanes
30,1,35,223,34,15,38,255,32,25,22,46,20,26,12,43,200,36,98,airplanes
10,5,6,237,220,10,9,241,44,2,4,29,5,3,5,24,159,7,59,airplanes
16,8,15,157,129,17,22,142,15,11,13,22,16,7,10,38,64,17,81,airplanes
11,15,23,120,168,21,38,93,17,17,30,35,28,23,23,51,48,47,112,airplanes
30,17,7,206,194,30,13,205,36,4,7,57,4,4,4,19,86,11,62,airplanes
12,12,11,161,181,16,16,149,15,4,9,21,8,8,7,35,53,17,65,airplanes
21,4,34,255,52,9,43,242,15,10,15,20,17,15,10,32,171,30,99,airplanes
18,11,17,254,234,23,26,202,10,8,19,16,16,11,17,43,99,32,88,airplanes
23,9,19,229,62,4,40,220,39,21,26,61,15,20,15,43,205,37,79,airplanes
25,16,9,221,207,21,15,252,31,4,10,26,5,5,7,11,111,12,61,airplanes
4,1,8,225,9,0,6,248,6,5,8,10,6,5,6,80,220,12,22,airplanes
21,7,20,252,81,7,32,255,12,7,14,15,16,15,10,41,208,22,62,airplanes
15,11,5,211,230,18,9,223,28,4,9,38,6,4,4,19,81,10,50,airplanes
18,16,9,203,184,22,14,195,30,4,7,37,5,4,6,17,45,12,67,airplanes
3,5,19,254,75,6,28,223,10,3,5,13,4,6,6,25,187,12,70,airplanes
3,0,15,230,79,2,25,255,12,13,18,9,19,20,11,50,176,33,96,airplanes
31,5,33,255,57,13,43,245,17,8,21,27,13,14,12,34,164,27,50,airplanes
24,7,28,200,172,27,48,162,26,15,26,39,29,23,12,40,122,38,134,airplanes
2,0,17,240,61,3,31,229,6,7,18,14,16,9,9,43,192,25,46,airplanes
34,10,5,169,255,39,12,121,27,2,9,44,3,3,2,23,103,13,87,airplanes
40,21,15,181,191,33,27,154,40,3,11,42,7,7,6,21,60,13,110,airplanes
18,15,19,213,105,19,40,210,27,14,22,29,14,14,13,56,85,29,77,airplanes
36,5,6,215,222,27,12,209,23,3,10,36,5,8,5,50,224,11,65,airplanes
4,2,2,37,203,7,5,40,9,2,7,14,4,1,4,14,29,8,59,airplanes
17,19,15,255,146,17,28,207,26,6,8,34,10,12,11,42,113,16,85,airplanes
20,2,13,255,95,7,25,249,23,5,12,16,12,12,7,80,198,18,84,airplanes
28,3,17,255,90,18,33,228,21,9,17,24,11,15,11,46,162,29,95,airplanes
6,2,10,215,52,5,16,251,19,5,9,16,7,6,5,40,151,12,56,airplanes
9,1,13,210,39,4,30,242,13,7,10,7,8,14,9,56,202,22,71,airplanes
8,0,17,255,56,2,31,225,4,7,19,7,16,13,9,58,164,22,77,airplanes
37,11,34,210,213,33,47,164,20,12,22,35,17,21,15,41,107,30,105,airplanes
32,7,24,210,81,16,41,164,44,9,15,56,23,22,19,51,153,29,101,airplanes
33,12,6,241,220,22,11,255,48,3,5,46,4,5,3,23,71,10,58,airplanes
38,17,16,152,206,27,31,122,35,5,22,60,9,7,6,27,58,27,142,airplanes
33,10,28,223,184,29,31,255,32,18,14,53,14,12,15,34,179,20,107,airplanes
12,0,25,244,28,2,33,255,7,8,10,15,9,11,6,46,194,16,35,airplanes
12,5,11,153,237,5,15,175,11,3,8,20,7,7,5,13,151,9,62,airplanes
22,5,27,255,98,6,45,247,12,14,24,13,22,19,12,65,208,36,81,airplanes
30,2,17,251,133,5,30,255,24,17,24,22,29,17,23,59,196,34,83,airplanes
30,4,20,147,175,24,35,176,28,9,17,39,15,13,10,67,143,23,86,airplanes
36,5,10,248,65,11,16,240,9,4,20,15,19,8,8,51,210,22,58,airplanes
2,4,12,255,69,6,23,201,6,11,18,9,15,9,4,54,194,24,71,airplanes
32,6,31,228,43,6,33,236,18,15,24,25,24,17,14,65,209,34,59,airplanes
19,10,22,255,130,27,30,249,35,9,17,31,12,10,11,60,129,20,82,airplanes
21,20,10,242,195,33,17,219,34,5,7,47,7,5,5,14,70,8,55,airplanes
21,3,11,167,206,4,16,140,22,6,10,21,6,6,7,21,131,14,82,airplanes
28,15,13,166,190,38,17,177,32,1,9,41,4,2,4,16,56,12,111,airplanes
10,3,15,182,136,7,20,170,12,5,13,12,12,10,8,25,107,16,58,airplanes
6,0,16,255,88,2,22,238,4,9,11,8,14,9,9,35,174,18,70,airplanes
16,8,4,104,223,14,11,109,26,1,5,27,2,3,3,14,76,9,73,airplanes
4,1,37,249,87,4,43,255,3,15,15,5,18,16,14,29,165,28,88,airplanes
13,1,13,176,30,2,16,202,11,10,9,10,12,12,11,73,241,22,34,airplanes
18,7,22,152,165,21,35,144,26,9,23,35,16,15,12,75,126,39,85,airplanes
3,0,6,38,169,3,11,49,13,2,8,16,4,3,4,20,38,9,59,airplanes
14,9,5,189,151,16,8,223,24,2,6,23,4,2,2,8,102,6,48,airplanes
7,3,12,159,189,8,22,188,21,4,8,22,7,3,4,15,169,14,63,airplanes
50,13,9,205,195,44,22,194,49,3,10,44,4,5,4,20,108,13,67,airplanes
13,24,23,185,203,23,32,221,25,10,19,43,18,12,19,54,103,32,90,airplanes
16,4,6,77,193,16,12,95,27,2,9,40,4,3,3,15,80,9,50,airplanes
13,2,12,211,28,6,18,255,9,11,18,5,12,14,12,71,229,22,41,airplanes
26,3,33,201,22,17,44,255,9,11,19,21,15,18,12,40,180,27,72,airplanes
26,4,32,255,72,13,39,211,20,16,28,19,26,23,17,51,216,28,92,airplanes
20,6,17,163,206,23,30,158,39,7,22,49,13,15,12,62,111,26,89,airplanes
7,5,9,141,228,5,16,156,19,4,6,28,4,7,7,34,136,9,86,airplanes
9,14,10,66,157,19,17,104,11,3,7,30,5,4,5,31,97,9,47,airplanes
13,11,15,255,125,12,27,242,16,8,16,17,12,10,9,28,136,15,66,airplanes
8,4,29,253,99,7,41,215,18,19,20,18,17,20,18,35,121,32,83,airplanes
7,5,25,255,60,6,34,240,8,20,22,10,30,22,18,52,141,31,67,airplanes
13,5,14,235,45,6,25,255,10,11,27,14,19,15,18,81,179,37,69,airplanes
4,2,18,240,86,9,43,233,15,8,13,27,13,9,9,50,150,18,88,airplanes
7,7,5,52,130,10,10,96,11,4,6,25,4,3,4,9,109,10,57,airplanes
17,6,8,123,255,26,17,87,13,5,13,29,6,2,9,27,61,17,77,airplanes
12,3,32,255,96,5,54,239,5,23,30,11,26,30,28,59,163,41,70,airplanes
16,8,6,79,215,14,12,78,27,3,8,23,3,2,3,18,64,11,50,airplanes
36,16,27,248,222,14,43,255,38,14,22,66,24,22,11,33,174,32,88,airplanes
25,14,6,234,155,32,13,249,44,3,8,48,4,3,3,13,93,10,50,airplanes
8,3,17,238,28,3,25,255,11,7,10,9,11,9,7,60,204,19,54,airplanes
16,13,5,117,232,22,9,160,26,2,4,30,3,3,4,15,69,8,59,airplanes
8,0,28,255,161,13,32,222,11,8,14,17,12,11,9,37,172,22,71,airplanes
13,5,30,236,96,13,52,255,21,15,27,19,23,21,17,36,176,33,76,airplanes
6,0,24,229,45,3,22,255,6,12,13,6,11,14,14,54,174,29,79,airplanes
9,2,13,243,61,6,24,255,8,7,9,9,13,7,6,53,207,25,72,airplanes
14,3,33,255,151,6,35,252,16,11,14,19,15,10,16,79,139,18,95,airplanes
