@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.JpegCoefficientFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 19'

@attribute 'Histogram of JPEG Coefficients24' numeric
@attribute 'Histogram of JPEG Coefficients1' numeric
@attribute 'Histogram of JPEG Coefficients32' numeric
@attribute 'Histogram of JPEG Coefficients86' numeric
@attribute 'Histogram of JPEG Coefficients93' numeric
@attribute 'Histogram of JPEG Coefficients94' numeric
@attribute 'Histogram of JPEG Coefficients16' numeric
@attribute 'Histogram of JPEG Coefficients78' numeric
@attribute 'Histogram of JPEG Coefficients56' numeric
@attribute 'Histogram of JPEG Coefficients158' numeric
@attribute 'Histogram of JPEG Coefficients70' numeric
@attribute 'Histogram of JPEG Coefficients40' numeric
@attribute 'Histogram of JPEG Coefficients85' numeric
@attribute 'Histogram of JPEG Coefficients101' numeric
@attribute 'Histogram of JPEG Coefficients110' numeric
@attribute 'Histogram of JPEG Coefficients109' numeric
@attribute 'Histogram of JPEG Coefficients120' numeric
@attribute 'Histogram of JPEG Coefficients102' numeric
@attribute 'Histogram of JPEG Coefficients152' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
141,229,85,5,2,3,118,9,168,6,58,103,4,1,3,1,25,6,24,airplanes
241,175,139,15,13,13,255,14,140,14,65,135,5,6,9,10,85,11,21,airplanes
122,133,51,5,3,4,101,11,70,5,63,52,5,1,6,1,51,3,20,airplanes
255,89,215,14,12,13,250,17,79,16,80,159,12,5,7,7,152,10,33,airplanes
224,131,189,8,9,9,185,13,20,11,62,126,7,2,6,5,80,6,21,airplanes
212,114,156,10,7,8,255,15,33,13,71,108,10,5,6,4,119,8,36,airplanes
249,21,247,11,6,9,255,13,114,12,31,240,7,4,11,8,134,7,75,airplanes
229,58,216,17,14,16,255,28,67,20,65,175,14,9,14,9,240,20,62,airplanes
59,197,27,8,3,5,65,11,66,5,66,40,4,2,3,2,26,6,9,airplanes
237,128,158,11,10,8,193,23,236,16,70,193,10,7,12,9,255,10,51,airplanes
92,149,90,9,3,5,91,12,60,6,52,95,5,3,3,1,54,5,13,airplanes
142,255,132,17,10,16,180,23,28,22,75,113,13,9,14,11,61,20,30,airplanes
245,102,202,9,5,5,239,14,49,7,62,88,6,4,5,4,47,8,15,airplanes
170,120,81,15,16,16,212,23,49,12,103,63,19,7,12,18,153,7,50,airplanes
252,232,185,12,7,8,225,16,147,8,58,196,8,4,9,5,94,10,17,airplanes
251,68,255,13,12,9,239,22,68,13,85,184,12,6,11,9,169,13,41,airplanes
255,79,245,11,8,9,234,16,186,11,69,233,10,4,7,6,227,7,60,airplanes
255,32,235,10,9,7,238,23,99,11,64,195,15,8,11,7,255,14,81,airplanes
198,169,116,22,22,18,198,29,65,28,85,94,13,7,21,20,208,20,43,airplanes
235,178,205,15,9,12,255,21,74,17,82,172,10,8,19,12,98,17,36,airplanes
206,105,225,12,8,11,255,20,67,22,31,209,7,7,13,9,47,19,27,airplanes
77,157,56,9,4,4,49,11,113,4,58,63,4,1,3,2,47,7,24,airplanes
255,176,138,4,4,4,194,12,139,5,62,160,6,5,3,2,62,6,16,airplanes
109,232,45,18,11,14,129,20,77,16,86,49,13,6,14,13,97,17,32,airplanes
242,29,238,21,15,11,216,22,167,14,111,255,15,4,9,9,239,13,71,airplanes
177,255,117,6,4,6,113,14,115,6,82,89,4,3,4,3,41,6,15,airplanes
223,46,200,4,5,8,255,13,98,15,28,180,4,3,8,6,109,7,44,airplanes
190,132,159,8,8,6,168,12,19,4,52,92,8,2,4,3,69,6,15,airplanes
225,48,255,11,9,11,246,24,92,11,41,237,8,8,10,8,124,10,70,airplanes
255,162,147,30,20,16,212,43,95,28,99,83,19,10,16,9,141,26,56,airplanes
44,207,44,6,4,4,46,10,30,5,63,35,3,2,6,5,26,6,17,airplanes
215,173,187,4,3,3,209,6,34,3,55,102,4,1,0,1,23,2,8,airplanes
110,225,79,13,5,5,78,14,149,7,75,88,9,2,4,3,45,7,41,airplanes
179,158,95,10,9,20,162,24,169,26,76,147,14,7,19,9,174,14,97,airplanes
201,74,208,16,16,17,244,30,72,15,59,139,10,9,17,16,243,24,51,airplanes
255,100,226,21,10,16,245,26,57,23,80,174,17,11,13,13,94,24,48,airplanes
98,247,47,26,17,20,153,31,56,26,105,52,13,12,18,13,95,19,31,airplanes
59,255,28,4,4,1,48,7,117,3,56,57,6,1,2,1,20,2,6,airplanes
181,57,139,10,13,10,205,17,27,13,52,49,11,4,9,10,255,6,66,airplanes
128,165,55,16,10,13,135,23,60,19,74,56,10,3,9,5,92,11,24,airplanes
205,194,217,21,17,16,202,27,89,18,92,204,16,7,19,11,111,18,43,airplanes
90,251,50,13,6,8,87,18,107,10,96,70,10,2,3,2,39,4,40,airplanes
255,43,239,7,8,9,232,15,84,13,30,236,8,5,6,6,173,10,70,airplanes
99,208,53,8,9,9,97,15,137,14,65,94,10,5,6,8,80,6,36,airplanes
220,92,255,20,13,14,201,28,70,34,73,204,9,11,18,7,105,26,24,airplanes
102,152,61,14,10,8,110,20,161,13,92,77,11,3,9,5,87,12,21,airplanes
72,166,40,11,4,3,68,9,104,3,65,60,6,2,3,2,19,5,18,airplanes
209,53,255,7,5,7,205,17,89,14,32,188,7,5,7,6,107,9,46,airplanes
255,73,230,10,5,12,237,18,120,23,40,243,7,6,12,11,100,12,71,airplanes
255,58,239,10,7,12,242,16,76,10,35,174,6,6,11,8,139,13,45,airplanes
123,89,64,11,10,6,156,20,177,18,87,107,18,5,9,10,156,10,103,airplanes
199,218,152,4,1,3,238,5,108,4,43,106,2,1,2,2,44,2,21,airplanes
88,171,60,8,3,4,85,8,94,5,74,71,6,3,5,2,27,3,37,airplanes
255,70,220,23,13,15,241,28,56,20,80,180,15,11,21,13,245,23,62,airplanes
101,167,94,11,7,12,101,21,76,14,80,106,9,5,11,6,97,11,29,airplanes
244,195,212,11,11,18,223,24,145,22,87,246,8,9,12,7,111,21,43,airplanes
248,61,242,17,14,17,255,24,117,26,52,193,9,9,13,8,135,24,51,airplanes
247,64,255,25,18,20,251,30,59,16,110,218,16,12,12,12,209,16,44,airplanes
124,205,61,10,2,4,98,8,82,3,66,66,4,1,2,1,15,4,11,airplanes
255,30,226,10,9,10,213,22,99,11,50,231,11,6,15,9,242,14,49,airplanes
49,178,31,5,2,2,38,5,71,3,56,45,3,0,1,1,30,1,10,airplanes
251,106,236,21,15,22,255,40,70,24,81,180,14,9,18,17,255,15,60,airplanes
254,141,210,12,7,7,255,15,70,7,69,129,6,4,8,5,88,6,29,airplanes
210,178,92,5,3,6,183,10,110,8,61,67,4,2,3,3,37,4,17,airplanes
215,68,181,20,10,12,255,27,11,20,95,145,15,8,17,10,210,14,55,airplanes
255,103,223,11,8,6,223,24,113,12,66,163,9,5,12,7,255,12,63,airplanes
233,208,206,20,8,17,241,31,111,33,64,151,14,9,18,10,77,20,29,airplanes
255,55,200,20,17,27,239,30,73,29,98,183,12,11,18,9,169,22,74,airplanes
207,211,57,4,3,3,169,6,146,3,52,70,4,1,1,2,26,3,11,airplanes
255,206,176,18,11,14,214,31,222,13,81,167,9,5,18,9,166,17,37,airplanes
227,48,255,23,19,26,208,41,78,24,118,209,13,11,32,15,186,26,37,airplanes
218,231,178,18,11,17,255,35,47,25,91,141,9,9,19,13,84,21,24,airplanes
198,185,153,24,13,16,255,26,48,20,89,127,18,10,16,12,109,18,58,airplanes
94,255,30,5,4,3,75,7,238,3,54,107,4,2,3,3,40,4,12,airplanes
238,131,152,27,15,24,255,30,68,28,77,99,12,12,20,17,129,22,47,airplanes
223,59,214,15,12,8,227,18,46,17,64,180,8,7,15,12,232,10,61,airplanes
255,53,185,12,7,11,225,19,61,16,53,176,9,4,9,7,143,17,55,airplanes
123,215,50,6,4,3,119,8,141,3,64,79,6,3,2,2,23,5,13,airplanes
213,100,191,10,9,12,194,20,135,16,47,135,8,8,12,6,98,14,41,airplanes
181,80,132,17,17,17,216,23,59,21,79,110,16,9,16,15,188,18,52,airplanes
255,63,245,14,9,9,246,19,56,13,80,213,9,7,11,4,241,11,75,airplanes
178,218,168,36,20,26,207,44,31,32,88,139,19,14,23,17,109,28,28,airplanes
186,191,120,5,1,3,189,5,77,3,50,56,2,1,2,2,5,4,4,airplanes
197,94,209,24,11,18,255,28,147,30,92,205,11,8,16,15,128,22,41,airplanes
57,253,56,8,3,5,56,8,55,3,56,45,5,1,3,2,16,5,12,airplanes
75,255,38,5,2,5,88,9,90,6,61,41,3,1,3,2,34,4,9,airplanes
227,64,231,17,13,19,229,33,119,17,75,190,15,8,16,8,255,14,66,airplanes
72,167,41,6,3,5,36,8,152,4,53,72,4,1,3,2,50,4,16,airplanes
90,219,25,6,4,5,90,11,159,7,53,74,5,2,5,3,39,7,8,airplanes
130,255,87,13,6,8,129,14,20,9,68,65,7,6,11,5,52,6,15,airplanes
74,196,63,6,2,3,60,8,158,4,50,91,5,1,3,2,37,3,16,airplanes
243,105,222,5,5,2,196,10,23,5,64,85,5,1,3,2,40,3,22,airplanes
255,18,213,14,8,14,250,17,135,19,21,235,4,5,13,7,104,15,53,airplanes
136,181,108,26,15,31,184,36,73,28,88,90,23,16,25,19,97,27,42,airplanes
61,254,48,10,6,6,68,13,84,5,83,55,7,1,6,4,32,5,19,airplanes
246,80,231,29,17,27,255,43,85,31,87,181,22,11,19,16,162,32,44,airplanes
191,242,113,7,5,7,228,10,110,10,63,116,4,5,8,6,44,7,16,airplanes
28,196,22,3,1,2,25,5,25,2,46,22,3,0,1,1,12,3,4,airplanes
103,255,65,1,2,1,101,3,111,2,52,76,1,1,2,0,23,1,6,airplanes
194,179,148,23,14,14,243,32,119,16,62,133,11,11,25,17,100,26,32,airplanes
210,179,129,5,5,6,189,8,50,7,49,61,5,5,5,4,35,8,11,airplanes
141,217,67,6,2,4,140,11,110,5,61,75,4,3,4,2,24,5,7,airplanes
255,140,219,8,4,9,204,18,166,12,57,245,6,5,6,6,87,10,81,airplanes
254,70,230,17,8,14,255,16,61,19,56,222,9,5,12,6,169,13,58,airplanes
255,49,235,31,15,18,242,34,86,33,76,192,17,10,23,14,232,22,57,airplanes
254,168,169,12,14,10,204,24,126,17,74,192,10,6,14,8,136,12,63,airplanes
56,223,37,4,2,3,45,8,70,3,54,51,3,2,4,1,26,3,10,airplanes
55,159,46,6,4,3,69,13,78,6,58,46,8,2,4,2,42,7,22,airplanes
157,125,105,13,8,15,113,23,41,12,78,77,9,7,14,11,120,16,56,airplanes
255,156,207,17,13,17,254,20,56,24,59,165,12,6,11,11,98,12,34,airplanes
255,67,236,30,14,20,252,39,73,29,84,186,15,9,22,15,212,22,56,airplanes
244,44,249,12,4,10,255,14,120,16,28,237,6,5,11,8,100,11,42,airplanes
255,50,253,11,7,13,211,17,103,25,36,211,10,5,12,8,156,19,66,airplanes
251,52,255,15,7,7,217,21,110,14,53,222,9,4,9,6,196,8,63,airplanes
96,141,44,16,14,9,110,19,54,10,90,40,10,6,11,8,130,12,47,airplanes
255,23,253,24,16,16,252,26,98,15,48,235,14,11,11,9,201,18,54,airplanes
255,86,228,15,9,15,254,20,43,13,67,208,11,6,8,8,255,12,62,airplanes
251,46,217,29,13,20,255,27,39,21,62,153,18,8,19,13,238,17,43,airplanes
230,47,246,22,10,14,255,26,99,12,52,218,11,8,16,13,207,15,67,airplanes
43,166,29,7,4,5,32,9,69,5,72,38,5,2,3,2,28,3,11,airplanes
172,185,130,29,18,25,204,44,49,27,101,98,21,13,21,15,169,27,36,airplanes
218,155,165,10,8,8,208,21,46,10,89,96,8,3,4,4,69,6,27,airplanes
236,131,193,12,9,10,255,14,135,10,52,211,6,7,7,6,114,11,34,airplanes
230,95,225,14,10,13,248,29,51,29,48,180,11,9,15,10,100,16,35,airplanes
121,232,47,8,3,4,78,13,116,7,56,76,6,2,4,2,25,4,14,airplanes
255,46,238,13,14,20,166,25,113,23,73,167,10,9,15,15,231,16,69,airplanes
211,43,170,8,5,7,214,15,59,15,57,160,6,2,6,5,178,6,63,airplanes
78,255,38,4,1,2,66,4,125,1,57,70,2,0,1,1,13,2,9,airplanes
174,184,143,27,15,23,192,36,40,12,89,103,15,14,19,13,124,22,57,airplanes
255,58,244,16,10,14,207,32,145,26,46,205,9,10,18,13,131,24,46,airplanes
247,126,198,28,20,22,178,31,33,23,91,135,17,8,14,15,134,19,41,airplanes
255,133,213,15,8,12,223,24,134,9,102,157,11,6,9,5,99,19,44,airplanes
78,178,33,10,12,12,127,23,36,10,80,31,7,4,10,7,75,12,19,airplanes
166,194,133,4,2,2,144,7,93,5,49,109,3,1,3,1,50,3,17,airplanes
225,151,159,32,15,26,241,38,86,28,79,142,16,11,22,16,152,28,80,airplanes
255,65,234,14,14,13,228,24,66,24,64,173,14,9,17,12,255,20,81,airplanes
255,13,245,11,9,9,205,18,59,11,30,238,8,3,11,8,242,12,64,airplanes
95,255,37,5,3,5,56,6,177,6,65,79,5,3,5,2,62,4,20,airplanes
90,184,32,5,2,3,50,8,203,3,49,83,3,2,2,2,14,4,13,airplanes
188,246,114,6,5,5,210,8,16,5,75,33,6,2,4,3,37,3,9,airplanes
149,224,77,9,4,7,115,11,228,7,73,113,7,4,8,3,123,6,58,airplanes
25,138,23,3,1,2,19,4,26,2,40,24,1,1,1,1,32,2,6,airplanes
237,232,184,10,11,12,220,14,43,16,67,86,8,4,7,6,80,9,26,airplanes
90,255,39,21,17,17,112,33,38,19,111,35,16,9,11,18,74,16,30,airplanes
255,196,137,9,5,6,235,17,64,5,67,70,5,2,4,5,39,8,10,airplanes
201,160,125,9,3,7,217,13,26,10,54,68,5,3,5,2,45,9,15,airplanes
240,91,226,14,4,5,255,17,54,15,45,208,8,6,7,5,84,11,42,airplanes
218,206,192,22,12,15,255,30,86,16,97,157,16,8,11,5,109,14,35,airplanes
198,213,104,4,2,3,179,5,74,4,54,85,3,1,1,1,13,3,8,airplanes
59,233,48,4,3,4,70,8,82,4,64,52,4,3,3,3,22,5,12,airplanes
239,164,224,16,7,13,255,20,135,23,54,171,8,5,13,10,93,19,42,airplanes
218,128,226,20,7,13,208,25,144,34,52,150,8,11,15,11,100,17,29,airplanes
51,222,42,7,5,5,40,11,54,5,70,41,3,2,4,4,33,5,10,airplanes
72,227,46,12,4,4,92,15,65,4,79,47,6,4,4,4,29,4,32,airplanes
234,111,229,15,13,17,255,33,61,20,76,197,17,8,13,11,223,21,74,airplanes
255,142,210,13,11,9,222,19,83,12,64,143,8,4,8,8,70,10,32,airplanes
207,205,255,24,15,16,207,30,107,17,176,153,21,10,15,10,129,16,62,airplanes
228,226,195,12,5,9,213,16,177,8,80,175,7,3,11,11,87,10,19,airplanes
234,104,232,20,21,18,255,28,75,24,93,166,14,7,12,19,211,13,42,airplanes
237,30,255,13,9,14,251,22,79,9,41,246,10,7,9,11,214,13,48,airplanes
56,238,42,3,2,2,56,7,60,3,48,46,3,1,2,2,15,3,13,airplanes
255,68,248,20,13,23,254,25,45,25,63,160,12,8,17,10,219,19,54,airplanes
254,113,226,10,11,13,255,14,45,11,70,156,9,5,8,7,133,10,31,airplanes
53,142,67,6,5,5,55,9,21,4,54,55,3,3,4,4,24,4,8,airplanes
255,36,223,9,6,9,251,24,110,9,55,181,10,4,6,7,180,11,61,airplanes
255,148,212,10,10,10,252,18,88,15,89,180,8,7,10,6,145,12,27,airplanes
255,37,232,15,12,15,220,31,68,32,38,221,7,6,12,12,178,20,70,airplanes
208,53,165,7,5,9,157,14,43,15,17,97,6,5,6,6,182,10,105,airplanes
245,98,234,21,14,12,255,28,66,24,89,183,18,13,15,12,186,24,54,airplanes
238,12,214,10,8,11,255,19,71,9,24,168,9,6,10,9,212,10,58,airplanes
170,106,209,19,15,22,255,31,88,25,71,189,15,10,13,12,255,12,65,airplanes
207,189,111,18,8,14,203,24,159,24,65,150,12,7,15,10,133,19,65,airplanes
247,62,242,21,13,15,255,24,102,17,66,202,17,10,14,11,255,16,76,airplanes
255,25,218,17,10,11,191,19,80,11,56,207,15,6,6,9,184,14,75,airplanes
97,233,46,6,8,6,115,11,165,6,73,88,8,2,5,5,86,6,24,airplanes
74,170,36,22,15,23,100,25,103,18,94,61,14,10,13,14,97,14,31,airplanes
221,116,187,3,2,3,249,4,50,2,46,77,3,1,3,1,28,3,5,airplanes
96,255,65,6,3,3,66,8,175,4,58,75,5,1,2,2,30,4,26,airplanes
84,219,61,14,7,10,69,17,140,8,92,72,10,3,6,5,52,10,21,airplanes
72,224,46,10,7,7,69,10,111,6,66,65,4,2,4,4,34,3,19,airplanes
222,48,249,4,2,3,255,7,114,9,22,185,5,3,3,2,100,3,30,airplanes
207,87,209,21,10,22,255,25,106,32,63,187,13,9,23,12,106,18,32,airplanes
255,70,251,12,10,12,220,21,68,10,74,229,13,6,12,12,255,17,67,airplanes
190,206,157,11,7,10,245,12,24,10,71,114,7,5,2,3,72,9,14,airplanes
58,153,32,4,3,4,43,8,108,6,52,59,4,2,3,1,31,4,16,airplanes
54,176,39,10,4,7,59,13,66,7,77,39,5,1,5,3,24,4,16,airplanes
245,137,190,3,1,2,222,6,36,1,46,71,2,1,1,0,9,2,3,airplanes
226,38,255,8,6,9,220,17,36,9,62,191,10,6,7,8,255,6,70,airplanes
255,78,186,15,8,16,201,28,93,15,75,176,11,5,12,11,138,17,59,airplanes
147,241,71,7,7,6,156,15,40,8,70,55,7,3,7,7,79,7,31,airplanes
255,179,200,25,17,19,227,32,68,27,93,157,18,10,21,15,174,25,33,airplanes
171,219,143,3,2,2,198,8,104,5,57,140,2,2,1,2,63,3,15,airplanes
255,60,206,32,23,29,246,37,15,41,51,151,24,11,26,20,197,26,59,airplanes
248,64,220,11,7,8,221,18,50,26,26,163,9,6,8,6,86,14,35,airplanes
122,212,48,4,3,3,98,10,121,3,60,87,3,0,2,1,51,4,34,airplanes
255,154,163,6,3,3,203,8,66,5,59,110,4,2,3,4,47,4,12,airplanes
220,134,164,22,14,15,255,29,63,21,101,118,14,8,20,9,128,19,34,airplanes
234,84,196,31,17,22,255,49,4,25,90,140,23,14,16,18,221,17,50,airplanes
253,82,235,24,12,22,255,39,207,20,67,241,16,7,25,12,148,26,78,airplanes
223,160,165,23,12,23,255,25,42,29,70,135,12,9,18,20,108,20,44,airplanes
178,255,124,7,5,6,193,15,84,9,65,114,6,3,5,4,80,9,17,airplanes
214,47,200,15,11,14,255,30,88,23,54,169,14,10,17,12,184,14,63,airplanes
211,171,121,11,6,7,183,13,116,12,60,83,6,3,9,5,50,10,14,airplanes
255,224,154,8,7,12,228,13,101,16,71,127,6,5,6,7,63,7,33,airplanes
245,33,246,24,14,21,255,37,71,32,64,185,18,14,21,17,245,25,55,airplanes
219,234,209,12,6,11,201,18,216,10,78,167,7,5,9,5,67,14,33,airplanes
255,148,214,28,17,25,217,34,87,19,94,178,16,14,16,14,181,25,44,airplanes
245,161,178,10,6,8,200,10,136,10,64,154,4,3,7,6,72,7,20,airplanes
255,7,251,7,7,9,247,12,97,14,19,243,9,4,8,10,198,10,56,airplanes
188,160,150,24,10,27,203,30,167,22,87,162,11,9,17,9,118,19,21,airplanes
255,106,216,10,7,10,243,17,36,10,75,208,9,3,8,6,158,7,52,airplanes
214,65,195,30,14,31,255,36,50,25,78,155,15,14,30,16,176,29,50,airplanes
223,35,168,22,20,16,199,24,52,20,46,113,20,8,13,16,217,22,76,airplanes
92,218,76,10,4,5,73,11,115,6,64,76,6,1,4,3,55,7,16,airplanes
236,66,179,12,11,10,255,21,113,20,65,164,12,6,8,12,177,11,73,airplanes
207,48,211,11,7,8,227,15,113,15,30,155,7,4,9,8,108,11,42,airplanes
173,232,105,5,3,3,209,8,143,5,55,126,4,1,5,3,64,7,23,airplanes
228,183,171,28,16,22,202,26,61,21,91,100,16,9,13,9,154,16,46,airplanes
255,18,215,10,9,10,225,15,65,21,13,224,7,7,7,5,121,15,55,airplanes
215,199,163,21,12,16,255,31,84,19,103,136,9,8,15,11,79,12,17,airplanes
255,95,210,17,13,10,224,23,124,11,78,186,12,3,9,7,175,8,42,airplanes
255,219,186,22,19,28,254,34,50,27,118,172,18,10,23,19,135,19,29,airplanes
209,122,172,18,11,20,242,26,23,32,69,120,13,7,21,16,171,19,47,airplanes
225,87,198,26,11,21,241,33,15,17,83,119,17,9,13,13,255,19,60,airplanes
100,184,34,12,10,12,106,16,183,5,71,96,11,6,9,3,163,12,30,airplanes
255,34,208,22,12,20,223,36,113,25,72,200,15,22,26,25,168,21,36,airplanes
241,220,207,4,5,5,237,7,156,7,54,159,5,1,3,2,71,5,29,airplanes
142,129,67,13,10,16,157,17,59,14,82,64,8,4,7,11,130,11,34,airplanes
93,168,45,30,23,28,120,47,82,21,125,48,19,13,23,17,148,32,47,airplanes
205,194,113,7,4,4,206,11,133,5,59,86,6,2,4,4,39,5,20,airplanes
149,181,58,9,7,8,161,17,52,7,84,53,8,3,8,4,87,8,13,airplanes
242,52,237,15,10,17,255,30,75,30,59,171,10,12,15,10,126,13,55,airplanes
202,234,144,19,17,16,254,32,62,17,99,99,11,7,11,8,119,21,36,airplanes
220,62,255,26,15,15,229,37,116,19,72,205,12,12,20,21,197,25,53,airplanes
252,207,185,10,7,5,221,12,68,7,60,111,5,1,5,4,52,8,16,airplanes
248,9,255,8,6,6,225,12,97,9,22,220,6,3,5,5,255,5,69,airplanes
255,81,223,14,10,16,252,22,116,19,54,208,7,13,15,7,125,18,69,airplanes
223,230,75,9,4,6,211,10,123,6,51,81,5,3,4,4,52,5,12,airplanes
195,184,54,7,6,5,203,12,68,7,63,45,5,2,4,4,59,4,20,airplanes
223,75,190,5,6,4,254,12,81,15,54,187,8,4,6,3,106,6,30,airplanes
255,79,214,18,11,19,230,33,58,18,103,176,14,10,20,13,198,18,42,airplanes
245,57,190,21,12,13,255,27,91,29,49,164,15,7,14,8,150,15,68,airplanes
162,172,129,26,12,29,200,38,85,37,100,122,18,12,23,15,148,27,38,airplanes
229,61,255,18,9,16,240,25,50,18,45,192,7,6,9,7,183,12,37,airplanes
121,255,72,9,2,3,169,13,177,4,79,103,5,3,3,2,24,6,33,airplanes
154,191,80,11,6,7,181,13,105,10,85,60,11,3,7,3,42,9,31,airplanes
210,105,160,22,13,14,213,29,34,15,68,85,14,7,14,14,174,23,51,airplanes
209,222,186,10,5,5,215,11,246,7,63,224,9,2,8,3,101,10,45,airplanes
40,203,29,7,4,4,37,8,36,2,64,29,6,2,1,2,19,4,10,airplanes
207,146,114,8,11,10,255,16,96,15,70,113,9,4,12,6,131,10,44,airplanes
249,95,230,12,7,12,255,18,128,10,71,198,13,7,12,5,224,9,65,airplanes
228,90,244,17,11,11,255,29,89,15,90,162,10,7,15,9,109,13,32,airplanes
251,52,255,9,5,7,215,12,46,15,54,151,7,4,6,5,114,7,71,airplanes
242,39,255,10,9,8,210,22,43,12,50,202,12,4,14,7,255,9,75,airplanes
225,56,185,19,9,16,255,22,68,21,56,164,11,8,13,7,215,16,56,airplanes
164,213,139,22,15,17,210,30,93,31,91,107,18,13,21,12,101,19,35,airplanes
164,81,137,15,19,23,210,29,191,22,81,153,18,10,22,9,185,23,45,airplanes
255,220,145,5,3,4,241,10,63,7,60,71,4,2,5,3,61,3,15,airplanes
122,206,71,22,6,9,152,27,109,22,129,58,13,3,7,5,39,10,25,airplanes
255,184,175,14,15,14,223,20,153,19,86,179,12,6,12,18,118,15,45,airplanes
255,28,220,10,6,9,244,16,118,18,26,194,6,7,11,8,155,17,58,airplanes
175,237,139,8,5,7,153,9,155,11,55,151,4,3,7,3,44,10,19,airplanes
247,98,241,24,12,22,255,36,85,31,83,208,15,12,19,14,229,23,44,airplanes
255,133,252,24,23,29,251,34,113,18,74,196,19,15,17,17,255,20,52,airplanes
176,175,101,17,10,15,147,23,125,18,88,143,12,9,13,9,191,15,69,airplanes
240,65,255,20,8,19,248,22,62,6,64,210,13,3,8,4,136,10,42,airplanes
201,69,215,18,4,15,255,24,81,11,62,194,6,10,9,11,220,12,76,airplanes
236,43,255,24,14,24,228,34,95,27,44,209,13,10,17,15,196,26,56,airplanes
249,130,189,17,11,12,255,20,86,24,53,129,12,5,10,9,161,11,80,airplanes
219,195,166,7,5,7,242,8,44,8,50,70,6,1,5,5,48,7,13,airplanes
140,206,142,10,7,6,167,14,105,8,75,131,7,5,6,6,68,10,28,airplanes
177,190,71,9,4,4,166,12,45,8,74,56,6,2,2,1,28,6,29,airplanes
170,136,114,13,8,12,182,16,64,10,55,107,12,7,10,5,84,12,27,airplanes
238,88,234,11,9,14,255,18,87,12,63,174,9,7,9,9,174,12,42,airplanes
109,223,51,5,3,2,104,9,130,4,69,76,4,1,3,1,21,4,21,airplanes
255,87,211,15,14,18,249,28,16,37,44,165,11,9,16,15,86,22,36,airplanes
202,30,255,9,11,12,176,22,92,8,56,241,14,6,12,10,255,10,67,airplanes
144,165,99,23,12,16,152,39,109,23,73,126,16,9,15,9,179,21,61,airplanes
49,169,45,8,4,4,38,9,42,6,69,38,3,2,3,2,36,3,13,airplanes
223,151,170,6,2,4,189,6,11,3,44,102,2,1,2,2,18,3,7,airplanes
188,189,127,8,4,7,159,14,183,12,63,169,4,4,3,4,51,7,38,airplanes
194,195,130,10,4,4,205,13,147,8,63,108,9,2,5,3,20,6,22,airplanes
221,203,93,19,19,18,185,32,126,15,82,103,18,5,12,10,165,16,60,airplanes
95,193,56,9,3,4,77,9,136,6,59,80,5,2,3,2,43,6,21,airplanes
255,28,236,18,12,12,211,22,82,14,48,229,12,10,14,11,255,16,64,airplanes
255,22,183,19,12,15,201,27,70,33,34,180,13,11,18,11,109,23,67,airplanes
211,72,239,28,17,26,255,28,102,32,90,216,13,16,23,16,221,22,52,airplanes
158,206,99,22,12,13,163,26,158,11,95,111,15,7,15,7,142,17,59,airplanes
156,228,141,6,7,4,141,9,69,12,64,136,6,2,7,4,95,6,32,airplanes
104,157,46,7,5,5,66,9,147,6,48,97,5,1,4,3,81,6,40,airplanes
242,125,204,16,9,12,255,15,48,13,63,136,10,7,10,8,140,13,29,airplanes
215,99,166,20,18,17,253,32,39,32,57,121,14,10,20,19,148,27,49,airplanes
240,60,219,22,18,30,255,31,24,31,70,141,12,10,22,20,179,31,44,airplanes
255,45,231,27,18,19,235,37,47,11,100,179,19,12,15,11,231,22,25,airplanes
233,86,206,13,9,13,240,18,75,13,70,150,9,7,9,8,174,14,43,airplanes
96,130,32,6,4,4,52,10,226,3,55,109,5,1,3,4,25,4,6,airplanes
87,255,52,13,9,6,123,17,109,6,75,61,10,1,2,5,64,6,22,airplanes
239,96,194,30,28,26,255,41,44,28,64,163,18,9,30,23,255,29,46,airplanes
78,215,45,8,3,3,79,11,121,6,51,64,5,1,2,3,36,3,16,airplanes
255,222,177,22,11,24,248,32,182,33,71,174,12,11,22,14,81,23,25,airplanes
249,155,172,8,3,4,234,10,86,4,50,93,5,2,3,3,28,6,13,airplanes
255,28,225,10,7,11,238,19,67,8,33,204,8,7,9,7,185,11,77,airplanes
160,232,81,4,4,3,117,8,126,5,59,69,3,2,3,2,36,4,19,airplanes
222,161,190,14,9,12,255,22,34,24,67,172,7,8,11,8,67,14,51,airplanes
255,96,253,27,17,23,236,33,63,27,66,176,15,12,21,15,140,25,46,airplanes
255,45,194,13,14,11,229,29,36,14,84,174,15,7,14,12,238,16,62,airplanes
255,61,230,9,6,13,243,25,81,12,74,207,7,5,7,7,197,14,53,airplanes
252,151,192,14,16,15,255,18,55,24,77,139,14,7,10,11,121,17,47,airplanes
